Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2024-04-17,0,-0.009800187,17.88836399,0.05219052362598564,-0.005639639226371784,-8.536968241
2024-04-18,1,0.019361089,31.92462757,0.08375338632050022,0.052151538219376015,-2.5410913400000013
2024-04-19,0,-0.016393499,27.85269249,0.109203582272841,-0.11089232350132772,-5.262019139999998
2024-04-22,1,0.014395067,34.65103783,0.023376769529730446,0.07256417516342228,-0.9185892000000031
2024-04-23,0,-0.00244454,33.18082944,-0.001741865134548437,-0.0007644437636713519,-1.0151008099999999
2024-04-24,1,0.019903382,46.03223066,0.013849921359410988,0.08406040758596678,3.63936352
2024-04-25,0,-0.017770677,36.02041652,0.012198971284280713,0.04698164951630801,-0.7214796199999967
2024-04-26,1,0.010486462,42.86208059,-0.0050608444758211135,0.02693848103102159,1.8402573799999988
2024-04-29,1,0.011643546,46.51243281,0.01920797681225128,0.02758504729541489,4.097561949999999
2024-04-30,1,0.001717676,48.45970877,-0.022469810291927406,0.0008746821761409507,3.706267435
2024-05-02,0,-0.00312895,47.30113701,-0.06980807150088664,-0.0008967428771775587,2.318008968
2024-05-03,0,-0.002619275,49.37275653,-0.009584919161086614,-0.042513456206254574,1.314820123
2024-05-07,1,0.021338947,56.94787752,0.028884650714134263,0.04938034978656525,5.679123891
2024-05-08,1,0.003901863,66.51627714,-0.09046972162345757,-0.015247837019185972,5.281229621
2024-05-09,0,-0.012061356,65.32748609,-0.006521352952095771,0.02398935739009289,1.4312336739999996
2024-05-10,1,0.005695106,62.15120136,-0.04975347444832767,0.0012471564309946004,2.259525078000001
2024-05-13,0,-0.000153963,69.90614836,-0.11597131865926125,3.507615140474485e-05,1.6135549699999991
2024-05-14,1,0.001147081,66.51284031,-0.05460545247168547,-0.015663731416455384,1.3722597400000005
2024-05-16,1,0.00826505,70.19826546,0.04711605089074622,0.003187796718622238,2.7255040499999996
2024-05-17,0,-0.010362214,58.21594625,-0.05954116471792714,-0.08122968889590076,-0.31687227000000107
2024-05-20,1,0.006409586,71.19487578,-0.03622870837223946,-0.026610941772244878,0.9646218400000031
2024-05-21,0,-0.006571158,63.14664613,-0.027009111272140895,-0.04373623043447328,-0.8726437600000025
2024-05-22,0,-0.000264324,57.91091865,-0.014710146639739907,-0.07836839524882944,-0.9268823299999998
2024-05-23,0,-0.000605995,56.62023405,0.018213015541995503,-0.03775114057468443,-1.0329967599999996
2024-05-24,0,-0.012648483,50.78849441,0.06438676324533432,0.04782021993748575,-3.7017463799999994
2024-05-27,1,0.013081899,58.31244545,0.020225455430167738,-0.05515721328699552,-0.1983368900000002
2024-05-28,0,-5.14e-05,47.39909458,-0.09972083092541206,-0.11195666716237529,-0.28552499000000076
2024-05-29,0,-0.016870319,36.77426304,0.06919098802029522,0.07494377802284191,-3.9730435139999996
2024-05-30,0,-0.015758713,35.53264288,0.006904375487672532,0.028033153761739094,-6.5224938329999995
2024-05-31,1,0.000409744,31.82669064,-0.005575528310533429,-0.0015303132890212012,-5.020168097
2024-06-03,1,0.017296785,42.45738142,0.06700621315397903,0.08098742369488487,-0.2025667800000006
2024-06-04,0,-0.007641337,39.1177934,0.021572515835994288,0.011887678747664943,-1.724239667
2024-06-05,1,0.010239981,40.02448469,-0.016747949327382106,-0.09330710782902063,0.9179027630000007
2024-06-07,1,0.012257685,49.69817697,0.02515520645708369,0.039508779999028576,3.4377834019999995
2024-06-10,0,-0.007928004,43.7364278,0.0035669636522577264,-0.02138263697031917,1.0117384710000001
2024-06-11,1,0.001535246,46.98954818,-0.009929141414853238,-0.008979986360200698,1.145626767
2024-06-12,1,0.008410796,50.70220445,-0.0004681322376707264,0.020161558282781655,2.72918395
2024-06-13,1,0.009746449,54.58881669,0.03817390684026112,0.02336499535286851,4.24748814
2024-06-14,1,0.001280548,60.73809355,-0.04685446135823135,-0.01626229925708067,3.5387284260000005
2024-06-17,0,-0.005204836,53.41930871,-0.04086921927202303,-0.022215064465848755,1.5191850220000003
2024-06-18,1,0.007196746,56.25359665,0.027510754373776702,0.0027739925684615585,2.6429997899999993
2024-06-19,1,0.012015485,68.97829576,-0.0228465671355651,0.018573410325751993,4.57749083
2024-06-20,1,0.003675251,80.24384094,-0.05870786605001044,0.0005850241880658302,4.19739178
2024-06-21,0,-0.008358537,74.06508365,0.002969888947909727,0.023159360632687864,1.165859619999999
