Target,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1
0,0.0100000000000006,-0.0140000000000002,0.03,-0.0140001799999999
0,-0.0700000000000002,-0.0369999999999999,0.0,0.0160002799999999
1,0.0,-0.0899999999999998,0.02,-0.0160000399999999
1,0.0300000000000002,-0.0249999999999999,0.0,0.0299997399999999
1,-0.0200000000000004,0.0419999999999998,0.0399999999999999,0.02100014
1,0.0300000000000002,-0.016,0.02,-0.00699998
1,-0.0200000000000004,-0.0030000000000001,0.0199999999999999,0.0049999
0,0.0,-0.0049999999999998,0.01,-0.0129997799999999
0,0.1500000000000003,0.0609999999999999,-0.06,-0.00200034
1,0.0300000000000002,0.1030000000000002,-0.01,-0.0689997599999999
0,-0.0300000000000002,-0.0180000000000002,0.02,-0.01199985
1,-0.1200000000000001,0.0289999999999999,0.0,-0.0100002299999999
0,-0.0499999999999998,-0.0489999999999999,0.0,-0.0089998199999999
0,0.04,-0.0379999999999998,-0.0399999999999999,0.0489997799999999
0,0.0,0.0350000000000001,0.0,0.0200002199999999
1,0.0,-0.044,-0.04,-0.0060000399999999
0,0.0099999999999997,-0.0020000000000002,0.02,0.0109999199999999
1,0.0099999999999997,0.0009999999999998,0.0399999999999999,0.0089998199999999
0,-0.0199999999999995,-0.008,0.0,0.03000021
0,-0.0600000000000005,0.0030000000000001,0.01,-0.00300003
1,0.0100000000000006,-0.0009999999999998,-0.0499999999999999,-0.0229999999999999
1,-0.0300000000000002,0.012,0.01,-0.003
1,-0.0599999999999996,-0.0060000000000002,-0.03,-0.0199999899999999
0,0.04,0.004,-0.0199999999999999,-0.02600002
0,0.0799999999999991,0.0529999999999999,-0.04,-0.01300001
1,-0.0099999999999997,0.0030000000000001,0.03,-0.0090000699999999
1,-0.0199999999999995,-0.0049999999999998,0.05,0.02400017
1,0.0899999999999998,0.0179999999999997,-0.01,0.0119998499999999
1,-0.0600000000000005,-0.02,-0.04,0.01300001
1,-0.0499999999999998,-0.0199999999999995,0.0,-0.0060000399999999
1,0.0,0.012,0.0,0.0110001499999999
1,0.0700000000000002,0.0179999999999997,0.01,-0.00900006
0,-0.0300000000000002,-0.0110000000000001,0.01,0.0059998
1,-0.0300000000000002,-0.0019999999999997,0.0,0.01700021
0,-0.0799999999999991,-0.0100000000000002,0.0,-0.02200008
0,-0.0200000000000004,-0.008,0.0,-0.02299977
1,-0.0899999999999998,-0.0139999999999997,-0.01,-0.01400017
0,-0.04,-0.0049999999999998,-0.01,-0.0399999699999999
0,0.0099999999999997,0.0009999999999998,0.03,0.00099993
0,-0.0599999999999996,-0.0260000000000002,0.01,-0.02199984
1,-0.0500000000000002,-0.0249999999999999,0.03,0.02200008
1,0.0699999999999998,0.024,-0.01,0.04599976
0,-0.0299999999999998,0.0289999999999999,0.0399999999999999,0.0039999599999999
1,0.0299999999999998,-0.0289999999999999,0.0,-0.0039999599999999
0,-0.0999999999999996,0.0310000000000001,0.0,-0.00299978
1,0.0099999999999997,-0.036,0.0499999999999999,-0.0050001099999999
0,0.06,-0.0100000000000002,-0.0199999999999999,0.0130000099999999
0,-0.0499999999999998,0.02,0.0,-0.0130000099999999
1,0.0699999999999998,0.0260000000000002,-0.03,0.0169999599999999
1,0.0300000000000002,0.0049999999999998,-0.0299999999999999,-0.01300001
1,-0.0200000000000004,-0.0030000000000001,0.0,-0.0139999399999999
1,-0.0599999999999996,0.0230000000000001,0.0199999999999999,0.0
1,-0.02,-0.0230000000000001,0.01,0.00399994
0,-0.0100000000000002,-0.0009999999999998,0.02,0.01400018
0,0.0899999999999998,0.0070000000000001,0.0,0.0039997199999999
1,-0.0299999999999998,0.008,0.0,-0.00299979
0,0.0299999999999998,0.0059999999999997,0.01,0.01199985
0,-0.0099999999999997,0.004,0.0399999999999999,-0.0049998799999999
0,-0.0899999999999998,0.0070000000000001,-0.02,-0.00300002
1,-0.02,-0.06,-0.0199999999999999,-0.0110001599999999
0,-0.04,0.012,-0.02,0.00399995
0,0.04,0.0030000000000001,-0.01,-0.023
0,-0.2099999999999999,-0.0550000000000001,0.07,0.02600002
0,-0.02,-0.068,-0.03,0.02200008
1,0.06,-0.056,0.08,0.0120000799999999
0,-0.0100000000000002,0.008,0.12,0.02999997
1,0.2000000000000001,0.0210000000000003,-0.12,0.0250000999999999
0,-0.06,0.0029999999999996,0.12,-0.0330002299999999
1,0.1299999999999999,-0.0259999999999998,-0.05,0.0200002299999999
1,-0.1099999999999998,-0.0030000000000001,0.01,-0.0020001
0,-0.02,-0.0089999999999998,-0.01,-0.0179998999999999
1,-0.08,-0.048,0.02,0.0129997799999999
1,0.0499999999999998,0.0339999999999998,0.0,-0.0179998799999999
1,0.0,-0.0229999999999996,0.0,-0.0020001
0,-0.0499999999999998,-0.0310000000000001,0.13,0.013
1,0.0499999999999998,-0.0009999999999998,-0.06,0.02000023
0,0.0500000000000002,0.0070000000000001,-0.0599999999999999,-0.02999997
1,-0.0700000000000002,0.004,-0.01,0.02099967
1,-0.04,-0.036,0.01,-0.0109999299999999
1,-0.0899999999999998,0.0109999999999996,0.03,0.0010001699999999
0,-0.02,-0.0059999999999997,-0.02,0.02099991
1,-0.0699999999999998,-0.0430000000000001,0.0499999999999999,0.0030000199999999
1,0.2399999999999997,0.0150000000000001,-0.0799999999999999,0.01499987
1,-0.0999999999999996,-0.0289999999999999,0.03,0.0390000299999999
0,0.1299999999999999,0.028,-0.02,-0.0089998199999999
1,0.0,0.0499999999999998,0.0,-0.0020000799999999
1,0.1200000000000001,-0.0009999999999998,-0.04,0.01600002
1,0.0299999999999998,0.04,0.01,-0.00300002
0,0.0499999999999998,-0.0190000000000001,-0.01,0.01499986
1,-0.0999999999999996,0.0110000000000001,0.02,-0.00199986
0,0.0,-0.0430000000000001,-0.02,-0.0079999
0,0.0,0.0470000000000001,0.03,0.0239999399999999
1,0.0,-0.036,0.02,0.0020001
0,0.0499999999999998,0.0150000000000001,0.0499999999999999,0.03199982
0,-0.0099999999999997,-0.0090000000000003,-0.0299999999999999,0.00400019
1,-0.0300000000000002,0.0020000000000002,0.0,0.0089998199999999
0,0.0,0.0099999999999997,0.0,-0.00999999
1,-0.0299999999999998,-0.008,-0.05,-0.0489997799999999
1,0.02,-0.0259999999999998,0.02,0.023
0,-0.04,0.0270000000000001,0.0,0.0269996999999999
1,-0.04,0.0059999999999997,0.02,0.02000023
1,0.04,-0.0070000000000001,0.01,0.0139999399999999
1,-0.0700000000000002,0.0740000000000002,-0.02,0.02699995
1,0.06,-0.0020000000000002,-0.03,-0.00099992
1,0.0900000000000003,-0.0070000000000001,0.0,-0.0169999699999999
1,-0.04,-0.02,0.02,-0.01600003
1,-0.06,0.0340000000000002,0.0,-0.02800012
0,-0.04,0.0099999999999997,-0.01,-0.0199999799999999
1,0.0499999999999998,0.0330000000000003,0.0,-0.0409999
1,0.0300000000000002,0.0209999999999999,0.02,0.0239999399999999
1,-0.0300000000000002,-0.0350000000000001,-0.04,0.03900004
1,-0.0099999999999997,0.024,0.0,-0.0160000399999999
1,0.0,0.0030000000000001,0.0,-0.00499987
0,-0.0300000000000002,-0.012,0.03,0.00499987
1,-0.06,0.0350000000000001,0.02,-0.02900004
1,-0.0499999999999998,-0.0370000000000003,0.01,-0.013
0,-0.0099999999999997,-0.0009999999999998,0.0,-0.0020001
0,-0.06,-0.0059999999999997,0.0299999999999999,-0.0259997999999999
1,0.04,-0.0010000000000003,-0.01,-0.00200008
1,-0.04,-0.0009999999999998,-0.0099999999999998,0.02100014
0,0.0699999999999998,0.0020000000000002,-0.05,-0.02300024
1,0.02,0.0289999999999999,0.02,0.0190000599999999
0,0.0699999999999998,-0.0340000000000002,-0.02,0.01600002
1,0.0,0.0180000000000002,0.0,-0.0039999399999999
1,0.0100000000000002,0.0150000000000001,0.04,-0.00300026
1,0.0099999999999997,-0.0050000000000003,0.01,0.0120001
1,-0.06,0.0010000000000003,-0.02,0.00600027
0,0.02,-0.0450000000000003,-0.01,0.0049996299999999
1,0.04,0.0150000000000001,0.0399999999999999,-0.0059998
1,0.0,0.0260000000000002,0.0,0.03699994
0,0.0700000000000002,-0.0110000000000001,0.0,0.00200009
1,-0.0700000000000002,-0.004,0.03,0.0039999499999999
0,0.0300000000000002,0.02,-0.02,0.0079999
1,-0.0500000000000002,-0.0049999999999998,0.02,-0.0269999499999999
0,-0.0299999999999998,-0.0180000000000002,-0.03,0.0
1,-0.04,0.0070000000000001,0.01,-0.023
1,0.0699999999999998,-0.0049999999999998,-0.0199999999999999,-0.0039999499999999
1,0.0300000000000002,0.0089999999999998,0.0,0.00999999
1,-0.0100000000000002,0.0179999999999997,-0.02,-0.01199985
1,0.0100000000000002,-0.0209999999999999,0.01,-0.0050001199999999
1,-0.0500000000000002,-0.004,-0.03,-0.00200008
0,0.0700000000000002,-0.0059999999999997,-0.03,-0.0199999799999999
0,0.0,0.0059999999999997,-0.01,-0.01799989
1,-0.2200000000000002,0.0180000000000002,0.08,0.02900005
1,-0.0099999999999997,-0.0570000000000003,0.0,0.003
1,-0.0300000000000002,0.004,0.0299999999999999,-0.01600002
1,0.0,0.0050000000000003,0.0,0.0079999
0,0.0300000000000002,-0.0220000000000002,-0.02,0.0150001
0,0.04,0.0009999999999998,0.0,0.0030000199999999
0,0.0099999999999997,0.0110000000000001,-0.0099999999999998,-0.0060002799999999
1,-0.02,0.0110000000000001,0.0399999999999999,0.0090002999999999
1,-0.0499999999999998,-0.0140000000000002,0.0,0.0219998399999999
0,0.06,-0.0129999999999999,-0.01,-0.0090000599999999
0,0.0299999999999998,0.0220000000000002,0.02,0.0279998699999999
0,-0.0299999999999998,0.0179999999999997,-0.01,0.00300026
1,-0.0100000000000002,-0.0030000000000001,0.0,-0.00200009
1,0.06,-0.0029999999999996,-0.02,-0.00499988
1,-0.1099999999999998,0.0179999999999997,0.04,-0.0030002599999999
0,0.04,-0.0219999999999997,-0.02,0.0140001799999999
1,-0.0500000000000002,-0.012,0.03,0.01999998
1,-0.04,-0.02,0.02,-0.01499986
0,0.0100000000000002,0.0139999999999997,-0.03,-0.02399993
0,-0.02,0.0100000000000002,0.03,-0.0100002299999999
1,0.0,0.0089999999999998,0.0,0.023
1,0.0499999999999998,0.0150000000000001,0.0,0.0079999
1,-0.0499999999999998,0.0249999999999999,-0.01,0.0180003599999999
1,-0.0300000000000002,-0.0030000000000001,-0.02,-0.0270002
1,-0.0699999999999998,-0.012,0.0,-0.01600002
1,-0.0099999999999997,-0.012,-0.04,0.00500012
1,0.0099999999999997,-0.0230000000000001,0.02,-0.00699997
1,-0.0099999999999997,0.0050000000000003,-0.03,0.0099997499999999
1,0.0,-0.0100000000000002,-0.0299999999999999,-0.0099999799999999
1,0.0499999999999998,0.0110000000000001,0.0,-0.0109999299999999
1,-0.02,0.012,0.01,-0.00399995
0,-0.0299999999999998,-0.0260000000000002,0.0199999999999999,0.0089998299999999
1,0.0399999999999995,0.0010000000000003,-0.0199999999999999,-0.0179998899999999
0,0.04,-0.0150000000000001,0.01,-0.01600003
1,0.0100000000000002,0.0379999999999998,0.0199999999999999,0.02100014
1,0.0299999999999998,0.0180000000000002,-0.0199999999999999,-2.4000000004020805e-07
0,-0.02,0.0009999999999998,-0.01,-0.0209998999999999
0,0.0300000000000002,0.0289999999999999,0.01,0.0060000399999999
0,0.06,0.0390000000000001,-0.04,-0.0020001
1,0.0,0.0339999999999998,0.02,0.0240001699999999
0,-0.0300000000000002,0.0010000000000003,-0.02,-0.00500011
1,-0.02,0.0189999999999996,0.03,-0.0069999699999999
1,-0.0499999999999998,0.0140000000000002,0.01,-0.00499988
1,0.0,-0.0150000000000001,-0.02,0.0139999399999999
0,-0.04,0.0100000000000002,-0.01,-0.0050001199999999
0,0.0,-0.0370000000000003,0.0,-0.0229997599999999
1,-0.0499999999999998,-0.0209999999999999,0.03,-0.01200008
1,0.0399999999999995,-0.0129999999999999,-0.02,-0.00200009
1,-0.0899999999999998,0.0489999999999999,0.0299999999999999,0.00300003
1,0.0500000000000002,-0.0139999999999997,-0.0199999999999999,-0.00900008
1,0.0,0.0139999999999997,-0.02,-0.00699997
1,-0.0100000000000002,0.0310000000000001,-0.01,-0.01899981
0,-0.02,-0.028,0.01,-0.0070002099999999
1,0.0500000000000002,0.0329999999999999,-0.01,0.0099999899999999
1,0.0,-0.0139999999999997,0.01,0.01500011
0,0.0099999999999997,0.0289999999999999,-0.02,0.0170002
1,0.0,0.0129999999999999,-0.02,-0.0370001799999999
1,0.1,0.044,-0.01,0.0049998699999999
1,0.0099999999999997,0.0550000000000001,0.02,0.0109999199999999
1,-0.0099999999999997,-0.016,0.01,0.02700019
0,0.0099999999999997,0.0249999999999999,0.01,0.0
0,-0.02,-0.012,-0.01,0.0079999
1,0.06,0.0379999999999998,0.01,0.00500011
0,-0.0699999999999998,0.0670000000000001,0.01,0.0109999199999999
1,-0.0100000000000002,0.06,0.01,-0.03699994
1,-0.0099999999999997,-0.0289999999999999,0.0299999999999999,0.0329999799999999
1,0.0,-0.0340000000000002,0.0,0.0049999
1,-0.0100000000000002,0.092,-0.0399999999999999,-0.0109999299999999
0,0.02,0.0089999999999998,0.01,-0.02399993
1,0.04,0.012,-0.01,0.0379998599999999
0,-0.0099999999999997,-0.0299999999999998,0.0,0.01400018
0,-0.02,-0.0420000000000002,0.01,0.0089998199999999
1,0.0099999999999997,-0.0029999999999996,0.0,0.0160000399999999
0,-0.0299999999999998,0.0389999999999997,0.0,0.0050001199999999
0,-0.06,-0.036,0.02,-0.01800013
1,-0.0099999999999997,0.032,-0.01,-0.0139999299999999
1,-0.0300000000000002,-0.0019999999999997,0.0,-0.023
1,0.0100000000000002,-0.0070000000000001,-0.02,-0.0060000499999999
0,0.0,0.1179999999999998,0.0,-0.01799989
0,0.02,-0.0219999999999997,0.0,0.0150001
1,0.0599999999999996,0.0539999999999998,0.01,-0.0110001599999999
1,-0.0099999999999997,-0.0230000000000001,0.01,-0.01800012
0,-0.04,0.0190000000000001,0.01,0.0030002599999999
1,0.0499999999999998,-0.016,0.0,0.02399969
1,0.04,-0.0309999999999996,-0.01,0.0130002499999999
0,0.0,0.0399999999999995,0.0299999999999999,0.0030000199999999
0,0.0300000000000002,0.0500000000000002,-0.0199999999999999,0.00199986
0,-0.06,0.0110000000000001,0.0099999999999998,-0.09299994
1,-0.0100000000000002,0.0059999999999997,0.02,0.0009999299999999
0,0.0300000000000002,-0.008,0.02,0.03900003
0,-0.02,-0.0929999999999999,0.01,0.0090000699999999
1,-0.04,-0.0009999999999998,0.01,-0.0110001499999999
0,0.0099999999999997,-0.0030000000000001,0.0,0.0139999299999999
1,-0.0299999999999998,-0.0289999999999999,-0.01,0.0170002
1,0.0299999999999998,0.0429999999999997,0.01,-0.01300001
1,0.0300000000000002,-0.0109999999999996,-0.02,0.0279998799999999
0,0.02,-0.036,-0.01,0.0559999999999999
1,-0.02,-0.024,-0.01,-0.0099997599999999
1,-0.02,0.0190000000000001,0.01,0.00999999
0,-0.0300000000000002,-0.0190000000000001,0.01,-0.00099993
1,-0.0099999999999997,0.0129999999999999,0.03,0.0179999
1,0.0499999999999998,-0.0169999999999999,0.0,0.01799988
1,-0.02,-0.0020000000000002,0.0,0.0119998399999999
1,0.0100000000000002,0.0150000000000001,0.0,-0.01299977
1,-0.0100000000000002,-0.0379999999999998,-0.02,-0.0060000499999999
1,0.0300000000000002,-0.008,0.01,-0.00499987
1,0.0299999999999998,0.04,-0.04,0.00499987
1,0.0,0.0379999999999998,0.01,-0.03200006
1,-0.02,0.0230000000000001,0.01,-0.0030000199999999
1,-0.0099999999999997,-0.0070000000000001,-0.02,0.01300001
1,0.06,0.0939999999999998,-0.0399999999999999,-0.01899981
1,0.0499999999999998,-0.0099999999999997,0.0199999999999999,0.0049998799999999
0,0.0,0.0499999999999998,0.0,0.02699994
1,0.0100000000000002,0.0609999999999999,0.05,0.02700019
1,-0.02,-0.0529999999999999,-0.02,0.00199987
1,0.02,-0.0289999999999999,-0.02,-0.01499988
0,-0.0100000000000002,0.028,-0.01,0.0039997099999999
1,-0.0099999999999997,-0.0409999999999999,-0.0099999999999998,-0.00499988
1,-0.0100000000000002,-0.0020000000000002,0.0299999999999999,-0.0120000799999999
1,0.0100000000000002,-0.0269999999999996,0.01,0.01500011
1,-0.0300000000000002,0.0389999999999997,0.01,0.0
0,-0.0299999999999998,0.032,0.05,0.0180001199999999
1,0.04,0.0140000000000002,-0.01,-0.0180001199999999
1,0.0,0.0369999999999999,-0.01,0.02100014
0,0.0,0.0230000000000001,0.01,0.0279998799999999
0,-0.0900000000000003,-0.008,0.01,-0.0169999599999999
1,0.02,0.0289999999999999,-0.01,-0.00600004
1,-0.0099999999999997,0.0339999999999998,0.01,0.01
1,-0.06,-0.0429999999999997,0.0,-0.0299999799999999
1,0.0499999999999998,-0.024,-0.03,-0.01800012
0,-0.0599999999999996,-0.0460000000000002,-0.03,0.0250001
1,-0.06,-0.012,0.01,-0.03499986
1,0.0699999999999998,0.036,-0.03,-0.0190000399999999
1,0.0,-0.0350000000000001,0.0,-0.0130000299999999
1,-0.0499999999999998,0.0110000000000001,0.0,0.0269999499999999
1,0.02,0.004,-0.01,0.0109999199999999
1,0.02,-0.0339999999999998,-0.0099999999999998,-0.0030000199999999
0,-0.0300000000000002,-0.0620000000000002,0.0,-0.02399992
0,-0.0699999999999998,-0.0209999999999999,0.0199999999999999,-0.0029997999999999
0,0.1099999999999998,0.1390000000000002,-0.0199999999999999,0.00899983
1,0.0499999999999998,0.0429999999999997,-0.02,-0.00500011
1,0.04,-0.0339999999999998,0.0,-0.0089998199999999
0,0.0,0.0379999999999998,0.02,-0.01100016
1,-0.0099999999999997,0.193,-0.02,-0.0699999399999999
1,0.0,-0.137,0.0299999999999999,0.0269999599999999
0,0.06,-0.0299999999999998,0.0,0.00900006
0,0.1099999999999998,0.0179999999999997,-0.0499999999999999,0.0229999999999999
1,-0.0099999999999997,0.0670000000000001,0.02,-0.0150001
1,-0.0500000000000002,-0.0380000000000002,0.0,0.01700018
1,-0.0099999999999997,0.024,-0.02,-0.01200007
0,0.0799999999999996,-0.0629999999999997,-0.02,-0.0229999999999999
1,0.0300000000000002,0.068,-0.0399999999999999,0.0190000499999999
0,0.1099999999999998,0.0809999999999999,0.0299999999999999,-0.0380000999999999
1,-0.0499999999999998,0.2069999999999998,0.0,-0.06400013
1,0.08,-0.0939999999999998,-0.0299999999999999,0.05000019
0,-0.0500000000000002,0.0349999999999997,-0.01,-0.0110001599999999
0,0.1200000000000001,-0.0059999999999997,-0.03,0.01200008
0,-0.06,0.0299999999999998,0.08,0.0199999799999999
0,-0.0899999999999998,-0.04,0.0,0.0160000399999999
1,-0.04,0.0100000000000002,-0.01,-0.0220000799999999
0,0.0299999999999998,-0.1819999999999999,0.0,-0.0079999
1,-0.02,0.1069999999999997,0.0,0.0079999
1,0.06,-0.0289999999999999,-0.02,-0.02799988
1,0.0,-0.016,-0.0099999999999999,-0.0060000399999999
1,-0.06,0.0190000000000001,0.0499999999999999,0.00999999
0,-0.04,-0.1360000000000001,0.0,0.00999999
1,-0.0099999999999997,0.0230000000000001,0.01,0.0090000699999999
0,0.0299999999999998,0.0219999999999997,-0.01,0.00400017
1,-0.0099999999999997,0.0220000000000002,0.0,0.0069997399999999
1,-0.0300000000000002,-0.0430000000000001,-0.01,-0.0139999399999999
1,0.0300000000000002,-0.0110000000000001,0.0,0.0079999
0,0.0099999999999997,0.012,0.02,0.0080001399999999
1,-0.0799999999999996,0.0310000000000001,0.02,0.0109999199999999
1,0.0099999999999997,-0.0230000000000001,-0.01,-0.0060000599999999
1,0.0699999999999998,-0.0179999999999997,-0.03,-0.01499985
1,0.0100000000000002,0.0350000000000001,-0.01,0.00699997
0,0.0299999999999998,0.0929999999999999,0.01,0.0009999199999999
1,-0.04,0.0379999999999998,0.01,-0.0120000799999999
1,0.0300000000000002,-0.004,0.01,0.0069999699999999
1,0.0299999999999998,0.0369999999999999,-0.02,0.00400019
0,0.08,-0.004,-0.02,-0.01400018
1,-0.0299999999999998,0.0700000000000002,0.01,0.0100002299999999
1,0.0699999999999998,0.02,-0.02,-0.0110001699999999
1,-0.0899999999999998,-0.02,0.0,0.02
1,0.0499999999999998,-0.0490000000000003,0.0,0.0050001
1,-0.02,0.0230000000000001,-0.0099999999999999,-0.0020001
0,0.04,0.0289999999999999,0.0,0.0120000999999999
1,0.0499999999999998,0.076,-0.01,0.0300002
1,-0.0099999999999997,-0.0390000000000001,0.01,0.0269999599999999
