Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2025-10-24,1,1,0.5607,1,TP
2025-10-27,1,0,0.5286,0,FN
2025-10-28,0,1,0.6979,0,FP
2025-10-29,1,1,0.5876,1,TP
2025-10-30,1,0,0.5496,0,FN
2025-10-31,1,1,0.5351,1,TP
2025-11-03,1,1,0.6718,1,TP
2025-11-04,0,1,0.6904,0,FP
2025-11-05,0,0,0.5241,1,TN
2025-11-06,1,1,0.6512,1,TP
2025-11-07,0,1,0.6082,0,FP
2025-11-10,1,1,0.681,1,TP
2025-11-11,1,1,0.5145,1,TP
2025-11-12,1,0,0.5419,0,FN
2025-11-13,1,1,0.5777,1,TP
2025-11-14,0,1,0.5748,0,FP
2025-11-17,1,1,0.5835,1,TP
2025-11-18,0,0,0.5036,1,TN
2025-11-19,0,1,0.637,0,FP
2025-11-20,1,0,0.5366,0,FN
2025-11-21,0,1,0.5917,0,FP
2025-11-24,0,1,0.6182,0,FP
2025-11-25,1,1,0.6146,1,TP
2025-11-26,1,1,0.5258,1,TP
2025-11-27,1,0,0.5046,0,FN
2025-11-28,0,1,0.606,0,FP
2025-12-01,0,1,0.5793,0,FP
2025-12-02,1,1,0.5854,1,TP
2025-12-03,1,0,0.5085,0,FN
2025-12-04,0,1,0.6149,0,FP
2025-12-05,1,1,0.5631,1,TP
2025-12-08,1,1,0.5133,1,TP
2025-12-09,0,1,0.5304,0,FP
2025-12-10,0,1,0.5358,0,FP
2025-12-11,0,1,0.5604,0,FP
2025-12-12,1,1,0.6638,1,TP
2025-12-15,0,1,0.528,0,FP
2025-12-16,0,1,0.5365,0,FP
2025-12-17,1,1,0.5251,1,TP
2025-12-18,0,0,0.5157,1,TN
2025-12-19,1,1,0.5757,1,TP
2025-12-22,1,0,0.5229,0,FN
2025-12-23,1,1,0.553,1,TP
2025-12-24,0,1,0.6686,0,FP
2025-12-26,1,0,0.5118,0,FN
2025-12-29,1,1,0.6261,1,TP
2025-12-30,0,0,0.5145,1,TN
2026-01-02,1,1,0.5287,1,TP
2026-01-05,1,0,0.5571,0,FN
2026-01-06,1,1,0.6592,1,TP
2026-01-07,1,1,0.5522,1,TP
2026-01-08,1,1,0.5901,1,TP
2026-01-09,1,1,0.5491,1,TP
2026-01-12,1,0,0.5842,0,FN
2026-01-13,1,1,0.5981,1,TP
2026-01-14,1,1,0.544,1,TP
2026-01-15,1,1,0.6917,1,TP
2026-01-16,1,1,0.5278,1,TP
2026-01-19,1,1,0.6152,1,TP
2026-01-20,0,1,0.6555,0,FP
2026-01-21,1,1,0.6683,1,TP
2026-01-22,1,1,0.5928,1,TP
2026-01-23,1,1,0.6739,1,TP
2026-01-26,0,1,0.6226,0,FP
2026-01-27,1,1,0.5522,1,TP
2026-01-28,1,1,0.6813,1,TP
2026-01-29,1,1,0.6358,1,TP
2026-01-30,1,1,0.7412,1,TP
2026-02-02,0,1,0.6199,0,FP
2026-02-03,1,1,0.5254,1,TP
2026-02-04,1,1,0.5619,1,TP
2026-02-05,0,1,0.6672,0,FP
2026-02-06,0,1,0.6747,0,FP
2026-02-09,1,1,0.5773,1,TP
2026-02-10,1,1,0.5495,1,TP
2026-02-11,1,1,0.7557,1,TP
2026-02-12,1,1,0.5508,1,TP
2026-02-13,0,0,0.7425,1,TN
2026-02-19,1,1,0.6389,1,TP
2026-02-20,1,0,0.5114,0,FN
2026-02-23,1,1,0.8519,1,TP
2026-02-24,1,1,0.6956,1,TP
2026-02-25,1,1,0.5418,1,TP
2026-02-26,1,1,0.7712,1,TP
2026-02-27,0,1,0.629,0,FP
2026-03-03,0,1,0.6753,0,FP
2026-03-04,0,0,0.5533,1,TN
2026-03-05,1,1,0.7514,1,TP
2026-03-06,1,0,0.5001,0,FN
2026-03-09,0,1,0.6271,0,FP
2026-03-10,1,0,0.5923,0,FN
2026-03-11,1,1,0.6056,1,TP
2026-03-12,0,0,0.5657,1,TN
2026-03-13,0,0,0.5405,1,TN
2026-03-16,1,0,0.6003,0,FN
2026-03-17,1,1,0.5036,1,TP
2026-03-18,1,1,0.6586,1,TP
2026-03-19,0,0,0.7149,1,TN
2026-03-20,1,1,0.6969,1,TP
2026-03-23,0,0,0.5255,1,TN
2026-03-24,1,1,0.7752,1,TP
2026-03-25,1,0,0.6015,0,FN
2026-03-26,0,1,0.8126,0,FP
2026-03-27,0,1,0.6554,0,FP
2026-03-30,0,0,0.5779,1,TN
2026-03-31,0,0,0.5255,1,TN
2026-04-01,1,1,0.6713,1,TP
2026-04-02,0,1,0.744,0,FP
2026-04-03,1,1,0.5077,1,TP
2026-04-06,1,0,0.6461,0,FN
2026-04-07,1,0,0.5792,0,FN
2026-04-08,1,0,0.5563,0,FN
2026-04-09,0,1,0.6818,0,FP
2026-04-10,1,1,0.5951,1,TP
2026-04-13,0,1,0.7884,0,FP
2026-04-14,1,1,0.6139,1,TP
2026-04-15,1,1,0.8413,1,TP
2026-04-16,1,1,0.7677,1,TP
2026-04-17,0,1,0.6245,0,FP
2026-04-20,1,1,0.7484,1,TP
2026-04-21,1,1,0.7223,1,TP
2026-04-22,1,0,0.6562,0,FN
2026-04-23,1,0,0.5482,0,FN
2026-04-24,0,1,0.7009,0,FP
2026-04-27,1,1,0.8698,1,TP
2026-04-28,1,1,0.6417,1,TP
2026-04-29,1,1,0.5792,1,TP
2026-04-30,0,1,0.5113,0,FP
2026-05-04,1,1,0.6307,1,TP
2026-05-06,1,1,0.5392,1,TP
2026-05-07,1,1,0.5741,1,TP
2026-05-08,1,1,0.5694,1,TP
2026-05-11,1,1,0.5978,1,TP
2026-05-12,0,1,0.5872,0,FP
2026-05-13,1,1,0.5621,1,TP
2026-05-14,1,1,0.5811,1,TP
