Date,Target,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2025-12-26,1,-0.03,-0.02,-0.034,-0.024,-0.01,-0.00999976,14,0.004540067,-0.001365058,0.002170329,0.001238418,0.000408339,-0.002115189,56.20210644,-0.024005152,-0.079126065,0.86762368,-0.057625023,-26143810406,32658143047,2.52E+11,5.22E+11,363613812,-0.109484233
2025-12-29,1,-0.01,-0.02,0.029,0.019,0.01,0.00999999,13.47000027,0.003216304,0.008037851,0.006465701,-0.021982379,0.000408095,0.00511273,52.48848293,-0.067460526,-0.001828871,1.98170166,0.403031552,-23628157217,-97501817252,5.29E+11,1.78E+12,510161651,0.297959655
2025-12-30,0,-0.02,-0.03,-0.02,-0.019,0.01,-0.00099993,13.60000038,-0.00030441,-0.004413014,0.008885707,-0.003594418,0.000204063,0.02176787,55.20326825,0.019201132,0.006683934,8.40164387,-0.015225901,23932814520,37891796466,-3.64E+11,3.36E+11,502393980,-0.117016458
2026-01-02,1,0.02,-0.01,0.031,0.013,0.03,0.0179999,14.19999981,-0.003498163,-0.003716632,-0.003607909,-0.004603557,0.002037875,-0.001515197,55.63590708,0.006326162,-0.000112534,5.57633615,-0.187493996,-24765470947,-1.08E+11,-2.29E+11,-4.89E+11,408198125,-0.09393182
2026-01-05,1,0.05,0.05,0.001,-0.017,0,0.01799988,14.32999992,-0.001376614,0,0.022140537,0.006205001,0.001830574,0.022399389,62.23875918,0.053561891,0.018385776,11.42402208,-0.004553865,-72899009835,-19584573734,-1.14E+11,6.45E+11,406339246,0.281984051
2026-01-06,1,-0.02,-0.02,0.01,-0.002,0,0.01199984,14.51000023,-0.005491953,0.029233499,0.025406477,-0.002191335,-0.001525259,0.033740536,70.72430082,0.079931508,0.110751356,20.05781829,0.264632203,-2.59E+11,-1.56E+11,-50824024231,2.18E+12,513869696,0.264559655
2026-01-07,1,0.01,0.01,0.002,0.015,0,-0.01299977,14.89999962,0.006334025,0.013134287,0.015532656,0.003520453,0.003149662,0.015131083,71.11838618,0.067427133,0.004934541,20.217413,-0.030121305,-1.03E+11,-72388513137,1.70E+11,-6.30E+11,498391270,0.111917916
2026-01-08,1,-0.03,-0.01,-0.044,-0.038,-0.02,-0.00600005,14.75,0.006177592,-0.010645149,-0.004616497,-0.000415218,0.001013875,0.005636541,78.87430202,0.008023027,-0.017677701,16.7313224,0.110882181,-2.09E+11,-94664134975,-3.59E+11,1.25E+12,553653981,0.132059722
2026-01-09,1,0.04,0.03,-0.013,-0.008,0.01,-0.00499987,15.38000011,-0.003445854,-0.016390063,-0.002464634,0.000816336,0.002530238,0.000287816,89.11374454,-0.007084875,-0.00608404,11.8733146,-0.205124401,-1.85E+11,-1.51E+11,-8.55E+11,-1.07E+11,440086040,-0.05655217
2026-01-12,1,-0.01,0.03,0.045,0.04,-0.04,0.00499987,15.44999981,7.65E-05,0.015964858,-0.002360773,0.002720749,0.00201956,0.007429919,88.74236893,0.021175613,-0.006293076,10.5356072,-0.09285924,30207520740,52729192651,1.17E+12,-1.61E+12,399219985,-0.157185584
2026-01-13,1,0.01,0,0.006,0.038,0.01,-0.03200006,14.48999977,0.006454611,0,0.009147131,0.003552132,-0.002727378,0.008353052,97.71525146,0.003561927,-0.005804818,9.7280924,-0.011189583,68006389349,-50105642889,5.68E+11,-3.52E+11,394752880,-0.017167804
2026-01-14,1,-0.01,-0.02,0.02,0.023,0.01,-0.00300002,15.11999989,0.00157639,0.030513013,0.004567377,0.006636668,0.002727378,0.01456438,97.85127535,0.006089726,-0.009422253,11.3282569,0.087138592,1.16E+11,2228284302,7.77E+11,-2.79E+11,429151090,0.087011377
2026-01-15,1,-0.03,-0.01,0.006,-0.007,-0.02,0.01300001,15.97999954,-0.001941006,0.014683134,0.007609523,0.005500436,0,0.006470031,97.66898079,-0.027750423,-0.00683296,9.4701612,0.282570404,-9543628245,14937573779,6.05E+11,-3.78E+11,550416487,-0.040491361
2026-01-16,1,0.02,0.06,0.075,0.094,-0.04,-0.01899981,16.75,-0.005347633,-0.004254996,-0.004249211,-0.00688715,0.001914865,0.015639946,97.8758955,0.049680869,-0.08401141,11.4156196,-0.009522389,5505542209,-31187586300,1.46E+12,3.53E+11,545175207,-0.016667052
2026-01-19,1,0.07,0.05,-0.005,-0.01,0.02,0.00499988,15.84000015,0.002576604,-0.003226907,0.01922676,0.004052167,0.000704541,0.00896232,99.14214883,0.023017435,-0.18362242,10.3161292,0.322337879,20716797370,-90074934450,5.11E+11,4.37E+11,720905827,0.122440706
2026-01-20,0,0,0,0.077,0.05,0,0.02699994,15.85999966,-0.000642509,-0.006558848,0.007314773,0.001863673,0,0.013118155,99.18882215,0.044456386,-0.002067711,10.9907769,-0.208161443,-40148109337,-1.19E+11,2.05E+11,5.49E+11,570841030,-0.065282292
2026-01-21,1,0.06,0.01,0.088,0.061,0.05,0.02700019,15.85999966,0,-0.011118493,0.003807656,-4.07E-05,-0.007574646,-0.003863001,96.46540545,0.016277942,-0.113006847,4.7865685,0.169693788,-87352942950,-1.73E+11,-2.09E+11,1.16E+11,667709207,0.072689733
2026-01-22,1,-0.04,-0.02,-0.051,-0.053,-0.02,0.00199987,20.09000015,-0.020842461,-0.00409322,-0.016304147,0.004245088,0.001215833,0.004936916,97.42221139,0.048668454,0.003806934,3.3085791,-0.101253269,-911081273,-56424073332,2.95E+11,4.46E+11,600101467,0.104991444
2026-01-23,1,0,0.02,-0.044,-0.029,-0.02,-0.01499988,16.89999962,0.011521118,0.017175317,0.015866074,-0.008801817,-0.004058463,0.008638793,97.22203692,0.007564324,-0.037201104,3.5822621,-0.052453446,-19319038527,-2.05E+11,3.16E+11,-2.48E+11,568624077,0.088947486
2026-01-26,0,-0.02,-0.01,0.032,0.028,-0.01,0.00399971,15.64000034,0.005472501,0.002938196,0.006763103,-0.001072335,-0.007756746,0.007551389,96.68458152,-0.039809376,-0.012728351,3.3522501,0.077340508,-85111772219,-2.72E+11,9.29E+11,1.45E+11,612601752,-0.092275276
2026-01-27,1,-0.02,-0.01,-0.046,-0.041,-0.01,-0.00499988,16.09000015,0.000326816,-0.018019826,0.003217749,-0.012688964,-0.005754204,-0.008145189,89.06037655,-0.03709075,0.051967503,-3.0899801,-0.270483551,-1.95E+11,-1.73E+11,-9.53E+11,-1.66E+11,446903055,-0.274436846
2026-01-28,1,0.02,-0.01,-0.014,-0.002,0.03,-0.01200008,16.14999962,0.004993594,0.008440912,0.007871764,-0.002654442,-0.008486025,0.026960836,90.89904404,0.054650627,0.070522395,5.9170658,0.065456091,-2.11E+11,-57240611682,5.70E+11,8.45E+11,476155582,0.223143551
2026-01-29,1,0.02,0.01,-0.012,-0.027,0.01,0.01500011,16.35000038,0.004073588,0.00047186,0.014923109,-0.005895266,0.002387459,0.016763811,91.94404392,0.002835596,-0.022404793,8.9736505,0.24561971,-1.45E+11,-90013754751,-5.71E+11,3.93E+11,593108778,0.080852097
2026-01-30,1,-0.02,-0.03,0.039,0.039,0.01,0,16.35000038,-8.17E-05,0.000316498,-0.008189529,-0.002264319,-0.001764107,0.009707476,92.12029808,0.065368103,-0.037617274,8.4326408,0.179647673,-1.18E+11,-1.20E+11,1.57E+11,-1.49E+12,699659390,0.149981112
2026-02-02,0,0.02,-0.03,0.05,0.032,0.05,0.01800012,16.87999916,-0.001293467,-0.000988768,-0.014629344,-0.000356896,0.007347258,0.000595439,91.73242449,0.025636761,-0.01616765,4.1370555,0.232800726,-1.28E+11,-30656185831,-30925756867,-1.98E+12,862540604,-0.011204599
2026-02-03,1,0.03,0.04,-0.004,0.014,-0.01,-0.01800012,17.44000053,-0.004311179,-0.012600361,-0.013808856,0.013928719,0.006372095,-0.054011384,63.89064957,0.142001262,0.50563003,-21.4362455,-0.336211653,25161573975,-39924652613,-2.18E+12,-2.53E+12,572544402,-0.100676666
2026-02-04,1,-0.01,0,0.058,0.037,-0.01,0.02100014,16.34000015,0.005376785,0.038476724,0.017905071,0.002578114,-0.001743124,0.066134354,72.90818228,0.156443746,0.270675858,7.68025,0.174773779,3.45E+11,95780604221,1.45E+12,7.17E+11,672610151,-0.067658648
2026-02-05,0,0.01,0,0.051,0.023,0.01,0.02799988,18,-0.008439495,-0.007839413,0.002929394,-0.004042462,0.00184559,0.015577502,73.09517059,0.020995211,0.003061404,10.0317925,0.174410358,97387857906,29002873357,1.49E+12,-9.38E+11,789920328,0.013245227
2026-02-06,0,-0.08,-0.09,-0.025,-0.008,0.01,-0.01699996,18.63999939,-0.0050853,-0.008793215,-0.015245506,0.009240452,0.002046633,-0.039404581,61.48001574,0.081688525,0.11334378,-11.4179544,0.154432991,-37381490389,-98472024855,-1.88E+12,-5.04E+12,911910087,0.063715814
2026-02-09,1,0.01,0.02,0.023,0.029,-0.01,-0.00600004,21.77000046,-0.012326678,0.008062109,-0.000577175,0.007213151,-0.001944257,-0.014519282,56.51154815,0.077222442,0.019046864,-17.475482,-0.182195753,1.56E+11,1.32E+11,5.78E+11,-3.33E+12,745763942,-0.080299942
2026-02-10,1,0,-0.01,0.044,0.034,0.01,0.01,20.37000084,0.019504344,0.038158799,0.019371943,-0.005645977,-0.008331214,0.040228064,62.83153619,0.050396038,0.050745989,0.5795333,-0.171778429,1.95E+11,-86295633100,2.42E+12,4.39E+11,617657784,-0.120713747
2026-02-11,1,-0.06,-0.06,-0.073,-0.043,0,-0.02999998,17.36000061,0.004680118,0.02256998,0.020415316,-0.002642976,-0.000206556,0.000688678,62.35040798,-0.010751074,-0.001354767,-1.6546233,0.153175576,-42186713608,-97722886851,7.44E+11,1.47E+11,712267871,-0.128691372
2026-02-12,1,0.02,0.05,-0.042,-0.024,-0.03,-0.01800012,17.79000092,-0.003309182,0,0.015979726,-0.002203313,0.000309857,0.009909878,62.59100861,0.002892263,0.00057128,0.5346542,0.058263903,98025004975,-26289554822,5.22E+11,8.57E+11,753767377,0.094138991
2026-02-13,0,-0.09,-0.06,-0.021,-0.046,-0.03,0.0250001,17.64999962,-4.90E-05,-0.000185605,0,-0.007684079,0.001032189,0.030853506,65.41304772,0.029249986,0.020499082,11.4159604,-0.004182743,1.49E+11,72185511544,1.08E+12,3.01E+12,750614562,0.232474879
2026-02-19,1,-0.05,-0.06,-0.047,-0.012,0.01,-0.03499986,20.81999969,-0.015784941,-0.012181335,0,-0.002280635,-0.000516001,-0.002767228,66.38275155,0.007817904,0.003388674,5.2096192,0.719469117,-93212124766,56325913582,1.81E+11,-9.27E+11,1290658558,-0.04755254
2026-02-20,1,0.04,0.07,0.017,0.036,-0.03,-0.01900004,20.60000038,0.000498965,0.009192623,0,-0.000513693,0.01077987,0.030445177,67.06004507,-0.007679227,0.019997952,15.0854921,-0.081214633,59738858025,15370491816,1.67E+12,-9.35E+11,1185838197,-0.063673095
2026-02-23,1,0,0,-0.048,-0.035,0,-0.01300003,20.22999954,0.003755312,-0.011236606,0,0.005256385,-0.001328333,0.022860529,67.89799029,0.013385853,0.003067823,19.5431289,0.475161353,-52697642592,-1.42E+11,1.94E+12,-7.44E+11,1749302679,0.135691687
2026-02-24,1,-0.05,-0.05,0.038,0.011,0,0.02699995,19.09000015,0.006915756,0,0.004973395,-0.002981514,-0.00102308,0.006445545,67.66421439,-0.015813159,-0.000341263,15.3366481,-0.155212554,-1.69E+11,-2.69E+11,5.33E+11,-1.11E+12,1477788942,-0.03379738
2026-02-25,1,0.01,0.02,0.015,0.004,-0.01,0.01099992,21.01000023,-0.01043996,0.008679942,0.027093911,-0.000859421,0.001840683,0.020913612,69.72579647,0.028197583,0.005295776,18.7258155,0.084055233,-1.45E+11,-71765712033,2.67E+12,-1.90E+11,1602004836,-0.01892801
2026-02-26,1,0.01,0.02,-0.037,-0.034,-0.01,-0.00300002,19.54999924,0.007622489,0.021778003,0.020317643,-0.001533529,-0.001840683,0.018952694,82.80602841,-0.045627747,0.003080798,20.4234277,-0.116572664,-3.07E+11,74951696394,1.99E+12,-1.31E+12,1415254864,0.117075071
2026-02-27,0,-0.03,-0.03,-0.086,-0.062,0,-0.02399992,17.93000031,0.008103434,0.002902245,4.00E-05,-0.009110841,0.000920804,0.036063599,81.58065068,-0.044973815,0.009574381,30.231068,-0.003979237,53949815743,-98071995959,1.64E+12,-2.11E+12,1409623229,0.097111287
2026-03-03,0,-0.05,-0.07,-0.024,-0.021,0.02,-0.0029998,18.62999916,-0.005380027,0.001647549,0,0.003770148,-0.001842378,-0.010061136,77.38916134,0.024894939,0.007347939,14.71189,-0.172787486,-2.26E+11,-2.28E+11,1.10E+12,-7.08E+12,1166057975,0.344519098
2026-03-04,0,0.09,0.11,0.148,0.139,-0.02,0.00899983,19.86000061,-0.004348795,-0.044674048,-0.031286434,0.013832394,0.014644851,-0.07517966,67.08895455,0.088043728,0.199651889,-28.6523549,0.05242893,-49526905291,41182772768,-7.28E+11,-5.17E+12,1227193147,-0.039002158
2026-03-05,1,0.03,0.05,0.038,0.043,-0.02,-0.00500011,23.56999969,-0.009090633,-0.036801606,-0.044525993,0.020986364,-0.002830923,-0.128489065,50.08934246,0.162531666,0.2994107,-81.9365967,0.334432119,-1.29E+11,-72745993641,-5.83E+11,2.37E+11,1637605952,0.175034973
2026-03-06,1,0.04,0.04,-0.043,-0.034,0,-0.00899982,21.14999962,0.007726126,0.0188553,0.025386007,-0.015164225,0.005553077,0.091914362,55.20911986,0.11733285,0.098799671,-27.9222967,0.014108702,-1.09E+11,-87153061190,-1.22E+12,-1.57E+11,1660710447,-0.328239131
2026-03-09,0,0.02,0,0.027,0.038,0.02,-0.01100016,23.75,-0.005662708,0.006181889,-0.002182241,0.012760956,-0.003328144,0.000173737,55.16533346,0.042332637,-0.038637871,-24.3248278,-0.263556306,-1.78E+11,-1.75E+11,-5.98E+11,-1.95E+12,1223019737,-0.36649914
2026-03-10,1,-0.03,-0.01,0.123,0.193,-0.02,-0.06999994,29.48999977,-0.01336572,-0.053397693,-0.045331763,0.002956069,0.001917571,-0.061476951,48.30175641,0.096767771,0.001548423,-47.8705908,-0.160898472,-1.99E+11,-1.02E+11,-1.17E+12,-3.20E+12,1026237730,0.055741983
2026-03-11,1,0.03,0,-0.11,-0.137,0.03,0.02699996,25.5,0.008269872,0.028413071,0.020389973,-0.013173646,-0.003535163,0.052071806,50.16462724,0.042765472,0.027607109,-16.814893,-0.10039376,68223391071,-9321369642,7.45E+11,1.03E+12,923209866,-0.145652753
2026-03-12,0,0.06,0.06,-0.021,-0.03,0,0.00900006,24.93000031,-0.002137403,0.014221045,0.040142909,0.005658408,0.004039201,0.01388581,51.61025555,0.026015069,-0.018711576,-8.5142834,0.138361225,34574324791,-89339267070,7.25E+11,-2.55E+11,1050946314,-0.075985907
2026-03-13,0,0.06,0.11,0.041,0.018,-0.05,0.023,24.22999954,-0.000837952,-0.010457144,-0.015727446,0.001736658,0.005126357,-0.004770798,48.4604602,-0.017049944,-0.003153158,-10.2150542,-0.2375384,75972781322,-37404675330,-74636557600,-2.39E+12,801306208,-0.115436168
2026-03-16,1,0.01,-0.01,0.052,0.067,0.02,-0.0150001,27.29000092,-0.015344808,-0.01169934,-0.005420532,-0.003231598,0.006196949,-0.017345605,44.67638885,0.013578919,-0.011100477,-16.96012473,0.13271996,-1.17E+11,28454594636,-9.50E+11,-1.46E+12,907655536,0
2026-03-17,1,-0.05,-0.05,-0.021,-0.038,0,0.01700018,27.19000053,-0.006077546,-0.001272854,-0.001732279,0.020974244,-0.006497764,0.011345478,45.13186357,-0.006201909,0.001005711,-9.39802856,0.183113813,61546304743,41194926054,-1.04E+11,-8.52E+11,1073859802,-0.083565078
2026-03-18,1,-0.03,-0.01,0.012,0.024,-0.02,-0.01200007,23.51000023,0.01007991,-0.000944757,0.014708968,-0.008586763,-0.001304604,0.016198247,44.53171414,-0.006271272,0.001571475,-1.13099411,0.05700113,2.35E+11,84333393783,4.27E+11,-1.73E+11,1135071024,0.022676709
2026-03-19,0,0.06,0.08,-0.086,-0.063,-0.02,-0.023,22.37000084,0.002491149,0.028256163,0.015018445,-0.002717108,0.005108385,0.049216549,47.50271084,0.027555395,0.015717683,20.8283115,0.00766529,5529959875,95952881532,3.10E+12,8.89E+11,1143771673,0.187539608
2026-03-20,1,-0.01,0.03,0.087,0.068,-0.04,0.01900005,25.09000015,-0.013700999,-0.034380221,-0.019369074,0.013631774,-0.008629322,-0.02768933,41.27691736,-0.009962658,0.010189842,2.1885203,0.03532034,22655097073,-64937808613,-6.65E+11,-1.88E+12,1184170077,-0.156632071
2026-03-23,0,0.14,0.11,0.043,0.081,0.03,-0.0380001,24.05999947,-0.002752583,0,-0.00433715,-0.010290289,0.00422364,0.003114924,42.46849746,-0.028852534,-0.009356905,1.9019413,0.258945195,-79235923848,60613196498,4.57E+11,-1.25E+12,1490805229,0.390866309
2026-03-24,1,-0.05,-0.05,0.143,0.207,0,-0.06400013,26.78000069,-0.015253934,-0.035413712,-0.024791485,0.009599109,-0.007049421,-0.067148106,43.55652195,-0.016599922,0.040879162,-29.72900437,-0.244958612,-3.01E+11,-1.62E+11,-3.02E+12,-3.70E+12,1125619649,-0.223143551
2026-03-25,1,0.05,0.08,-0.044,-0.094,-0.03,0.05000019,26.14999962,0.011388109,0.014201044,-0.00337523,-0.01261066,0.004839241,0.027040769,59.40964403,-0.124646929,0.00848628,-12.40202643,0.039887642,9836232482,43456766681,1.02E+12,-1.98E+12,1170517963,-0.08834917
2026-03-26,0,-0.06,-0.05,0.024,0.035,-0.01,-0.01100016,26.95000076,-0.003749595,0.028253067,0.025038469,0.008013047,0.001708267,0.015771855,51.4261972,-0.126782089,-0.002234361,-3.46216798,-0.347960798,36931488486,14664870051,2.34E+12,-1.29E+12,763223598,-0.012121361
2026-03-27,0,0.09,0.12,0.006,-0.006,-0.03,0.01200008,25.32999992,0.005404494,-0.002719484,-0.003039633,0.002441342,0.003007552,-0.032742798,47.20430296,-0.010823224,0.00296903,-17.96020602,0.212085915,-2.50E+11,-2.42E+11,3.18E+11,-2.95E+12,925092573,0.039845909
2026-03-30,0,0.02,-0.06,0.05,0.03,0.08,0.01999998,27.44000053,-0.017559441,-0.004310816,-0.006772954,0.004911411,0.002499376,-0.003961688,54.88602972,-0.080579685,-0.018851318,-16.33808425,-0.027036901,1.85E+11,-22801624440,4.18E+11,-3.44E+12,900080937,-0.077117303
2026-03-31,0,-0.09,-0.09,-0.024,-0.04,0,0.01600004,31.04999924,-0.016863232,-0.028260174,-0.01811486,-0.000888754,0.003588169,-0.030156774,42.88675548,-0.019388719,0.005212736,-26.04753525,-0.191860368,73020339258,-81150069311,7.44E+11,-2.10E+12,727391077,-0.130522061
2026-04-01,1,-0.05,-0.04,-0.012,0.01,-0.01,-0.02200008,30.61000061,-0.003953554,-0.015971903,-0.024757046,0.006026835,-0.005487149,-0.043539321,35.64611708,0.007109555,-0.035883404,-38.40495907,0.599294306,35211304974,-29135483347,9.48E+11,-3.85E+12,1163312408,0.359555407
2026-04-02,0,0.03,0.03,-0.19,-0.182,0,-0.0079999,25.25,0.028714893,0.051077403,0.044749502,-0.008478421,-0.003106035,0.080992637,47.76745069,0.11651278,-0.118461743,4.2889739,-0.175670036,3.55E+11,-19186659596,3.43E+12,-6.28E+11,958953275,-0.030666798
2026-04-03,1,-0.02,-0.02,0.115,0.107,0,0.0079999,24.54000092,0.007142945,-0.024038346,-0.018324948,0.005810159,0.003806067,-0.045682563,44.91612001,0.063516196,-0.100195257,-15.82858116,0.489290102,-21279690102,9098014731,-1.69E+12,-1.41E+11,1428159621,0.141715802
2026-04-06,1,0.04,0.06,-0.057,-0.029,-0.02,-0.02799988,23.87000084,0.001120248,0.012505874,0,-0.001899835,0,0.027001033,46.64399593,0.020736181,0.015020769,-0.46619478,-0.170135905,2.27E+11,-55740810705,2.84E+11,7.99E+11,1185178392,-0.405465108
2026-04-07,1,-0.01,0,-0.022,-0.016,-0.01,-0.00600004,23.87000084,0,0.005447716,0,2.65E-05,-0.000499929,0.013489818,46.27620034,-0.011057158,-0.065482334,5.97360206,-0.06300397,88929822132,-85005052024,7.60E+11,-1.56E+11,1110507448,-0.018182319
2026-04-08,1,-0.01,-0.06,0.029,0.019,0.05,0.00999999,24.17000008,0.004417013,0.000297237,0.019981459,-0.000934692,-0.003406515,0.00812234,40.69959098,-0.0358511,-0.052901452,8.67102047,-0.108111258,73901897443,-81802493190,-3.92E+11,3.95E+11,990449091,0.083565078
2026-04-09,0,-0.04,-0.04,-0.126,-0.136,0,0.00999999,25.78000069,0.00075896,0.052479989,0.045059294,-0.005799836,-0.005131592,0.066454653,52.15752,0.068220933,0.08205278,37.25847297,-0.058396358,-85300447664,-2.08E+11,3.00E+12,1.95E+12,932610471,0.426342693
2026-04-10,1,0,-0.01,0.032,0.023,0.01,0.00900007,21.04000092,0.024772038,-0.007363452,0.002866351,-0.01446581,-0.003132082,-0.016193873,49.93876736,0.012186922,0.005209025,21.5877941,0.100923687,-4949986854,4883453765,5.04E+11,1.72E+12,1026732958,-0.080272302
2026-04-13,0,0.02,0.03,0.026,0.022,-0.01,0.00400017,19.48999977,0.006151067,0.018238305,0.015841993,-0.002927906,-0.001721762,0.01389748,59.80532832,-0.068516667,-0.004814254,23.03948686,-0.02374461,-2.06E+11,-41563952931,86835035681,1.06E+12,1002353584,-0.346070391
2026-04-14,1,-0.01,-0.01,0.029,0.022,0,0.00699974,19.22999954,-0.00113917,-0.007429311,0.001113534,0.006022786,-0.00284234,-0.008613731,55.75551745,-0.035451959,0.001032883,13.45534933,0.080667922,62410818785,-1.73E+11,-4.81E+11,-4.61E+11,1083211365,-0.097422113
2026-04-15,1,-0.04,-0.03,-0.057,-0.043,-0.01,-0.01399994,19.12000084,0.010121875,0.024037163,0.023382031,-0.003609366,-0.00254466,0.027026931,57.12809065,0.009297173,0.007502629,22.49574106,-0.178839283,-35274451186,-25564504203,1.35E+12,8.37E+11,889490621,0.231480793
2026-04-16,1,0.03,0.03,-0.003,-0.011,0,0.0079999,18.36000061,0.011713989,0.004427971,0.011668982,-0.005036852,-0.000611736,0.020506349,64.17571437,0.006390025,-0.035133757,26.49121647,0.038623827,-2.88E+11,-1.12E+11,8.21E+11,4.89E+11,923846153,0.153623393
2026-04-17,0,0.03,0.01,0.02,0.012,0.02,0.00800014,18.17000008,0.007944145,0.023529708,0.011099797,0.003152743,0.001630362,0.02186575,66.83114896,-0.031110958,-0.010729415,30.1987314,0.002000856,-58335460213,-29881550978,1.25E+12,4.75E+11,925694636,-0.157320255
2026-04-20,1,-0.06,-0.08,0.042,0.031,0.02,0.01099992,17.94000053,0.002606556,-0.017669821,-0.008863889,0.002615185,-0.001222522,-0.005496868,70.68321198,-0.069123114,0.001644593,19.294641,-0.254894965,-36835894694,-75665160462,4.34E+11,-2.00E+12,689739734,-0.093090423
2026-04-21,1,0,0.01,-0.029,-0.023,-0.01,-0.00600006,17.47999954,0.011968554,0.005950399,0.004188031,-0.008678081,-0.000509767,0.004378365,78.97234816,-0.04470765,-0.115563456,15.4216812,0.004550587,-42265612859,8038782666,5.18E+11,-2.37E+11,692878455,-0.041499731
2026-04-22,1,0.04,0.07,-0.033,-0.018,-0.03,-0.01499985,18.87000084,-0.002377196,0.008873092,0.017336129,0.002801237,0.003664878,0.026871268,75.89737617,-0.105459575,-0.000167968,23.5559886,0.143088995,-17252123240,62175597531,9.75E+11,1.15E+12,792021737,0.275961107
2026-04-23,1,0,0.01,0.042,0.035,-0.01,0.00699997,19.5,-0.006368454,0.003980119,0.007242915,0.011194501,0.001827337,0.004600826,88.40524707,-0.121826128,-0.001927018,18.4988351,0.136509635,28171950706,99531346289,-4.10E+11,-6.82E+11,900140335,-0.003220615
2026-04-24,0,0.04,0.03,0.094,0.093,0.01,0.00099992,18.92000008,0.010405756,-0.007506876,-0.00434753,-0.005290649,0.002127836,0.008978042,87.72537558,0.026990765,-0.042005686,16.592981,0.158032874,-2.32E+11,19704265462,17672946443,-85974429987,1042392099,0.269780862
2026-04-27,1,-0.03,-0.04,0.026,0.038,0.01,-0.01200008,19.30999947,-0.004141432,0.009691589,0.031791455,0.001345538,-0.002939548,-2.78E-05,87.06581495,-0.006550641,-0.002270976,10.2791252,-0.157514076,44552649569,-20150505393,1.04E+12,-1.95E+12,878200671,-0.295926142
