Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2025-08-07,1,1,0.8216,1,TP
2025-08-08,0,1,0.7287,0,FP
2025-08-11,0,1,0.5535,0,FP
2025-08-12,0,0,0.5433,1,TN
2025-08-13,1,1,0.7688,1,TP
2025-08-14,1,1,0.7701,1,TP
2025-08-18,0,1,0.5667,0,FP
2025-08-19,0,1,0.7218,0,FP
2025-08-20,0,0,0.7275,1,TN
2025-08-21,1,1,0.8097,1,TP
2025-08-22,1,0,0.6882,0,FN
2025-08-25,1,1,0.5854,1,TP
2025-08-26,0,0,0.6009,1,TN
2025-08-27,1,1,0.5718,1,TP
2025-08-28,1,1,0.5163,1,TP
2025-08-29,0,0,0.6636,1,TN
2025-09-01,0,1,0.5017,0,FP
2025-09-02,1,1,0.7192,1,TP
2025-09-03,1,0,0.6503,0,FN
2025-09-04,1,1,0.6484,1,TP
2025-09-05,1,1,0.6787,1,TP
2025-09-08,1,1,0.6026,1,TP
2025-09-09,1,1,0.6085,1,TP
2025-09-10,1,0,0.8234,0,FN
2025-09-11,1,1,0.5675,1,TP
2025-09-12,1,0,0.5812,0,FN
2025-09-15,1,0,0.597,0,FN
2025-09-16,1,1,0.9108,1,TP
2025-09-17,0,1,0.8138,0,FP
2025-09-18,1,0,0.53,0,FN
2025-09-19,0,1,0.7368,0,FP
2025-09-22,1,1,0.5713,1,TP
2025-09-23,1,1,0.9009,1,TP
2025-09-24,0,1,0.8246,0,FP
2025-09-25,0,0,0.7001,1,TN
2025-09-26,0,1,0.5779,0,FP
2025-09-29,1,1,0.8376,1,TP
2025-09-30,0,0,0.5802,1,TN
2025-10-01,1,1,0.6799,1,TP
2025-10-02,1,1,0.7408,1,TP
2025-10-10,1,0,0.5192,0,FN
2025-10-13,0,0,0.5532,1,TN
2025-10-14,0,0,0.6511,1,TN
2025-10-15,1,1,0.7735,1,TP
2025-10-16,1,0,0.5464,0,FN
2025-10-17,1,1,0.7438,1,TP
2025-10-20,1,0,0.5279,0,FN
2025-10-21,1,1,0.7292,1,TP
2025-10-22,1,0,0.608,0,FN
2025-10-23,0,1,0.6457,0,FP
2025-10-24,1,1,0.6244,1,TP
2025-10-27,1,0,0.6257,0,FN
2025-10-28,0,1,0.8607,0,FP
2025-10-29,1,0,0.5478,0,FN
2025-10-30,1,1,0.8221,1,TP
2025-10-31,1,1,0.6442,1,TP
2025-11-03,1,1,0.7321,1,TP
2025-11-04,0,1,0.8742,0,FP
2025-11-05,0,1,0.6723,0,FP
2025-11-06,1,1,0.8165,1,TP
2025-11-07,0,1,0.526,0,FP
2025-11-10,1,1,0.7062,1,TP
2025-11-11,1,1,0.6864,1,TP
2025-11-12,1,0,0.8193,0,FN
2025-11-13,1,0,0.5243,0,FN
2025-11-14,0,0,0.5985,1,TN
2025-11-17,1,0,0.689,0,FN
2025-11-18,0,1,0.5027,0,FP
2025-11-19,0,1,0.7008,0,FP
2025-11-20,1,1,0.5153,1,TP
2025-11-21,0,0,0.5143,1,TN
2025-11-24,0,1,0.8295,0,FP
2025-11-25,1,1,0.7752,1,TP
2025-11-26,1,1,0.6228,1,TP
2025-11-27,1,0,0.5653,0,FN
2025-11-28,0,1,0.5923,0,FP
2025-12-01,0,1,0.5327,0,FP
2025-12-02,1,1,0.5542,1,TP
2025-12-03,1,0,0.5558,0,FN
2025-12-04,0,1,0.6314,0,FP
2025-12-05,1,1,0.6635,1,TP
2025-12-08,1,1,0.5511,1,TP
2025-12-09,0,1,0.5744,0,FP
2025-12-10,0,1,0.5583,0,FP
2025-12-11,0,1,0.5242,0,FP
2025-12-12,1,1,0.7009,1,TP
2025-12-15,0,1,0.5754,0,FP
2025-12-16,0,1,0.5598,0,FP
2025-12-17,1,0,0.5264,0,FN
2025-12-18,0,1,0.5541,0,FP
2025-12-19,1,1,0.5423,1,TP
2025-12-22,1,0,0.5123,0,FN
2025-12-23,1,1,0.5807,1,TP
2025-12-24,0,1,0.7125,0,FP
2025-12-26,1,0,0.5863,0,FN
2025-12-29,1,1,0.6124,1,TP
2025-12-30,0,0,0.502,1,TN
2026-01-02,1,1,0.5543,1,TP
2026-01-05,1,0,0.5478,0,FN
2026-01-06,1,1,0.7211,1,TP
2026-01-07,1,1,0.6488,1,TP
2026-01-08,1,1,0.6541,1,TP
2026-01-09,1,1,0.5924,1,TP
2026-01-12,1,0,0.5414,0,FN
2026-01-13,1,1,0.6905,1,TP
2026-01-14,1,1,0.6974,1,TP
2026-01-15,1,1,0.5919,1,TP
2026-01-16,1,1,0.659,1,TP
2026-01-19,1,1,0.6097,1,TP
2026-01-20,0,1,0.7267,0,FP
2026-01-21,1,1,0.7308,1,TP
2026-01-22,1,1,0.5862,1,TP
2026-01-23,1,1,0.7219,1,TP
2026-01-26,0,1,0.6709,0,FP
2026-01-27,1,1,0.5314,1,TP
2026-01-28,1,1,0.6924,1,TP
2026-01-29,1,1,0.6378,1,TP
