Target,US_GDP,US_M2,US_Interest_Rate_10Y,US_Interest_Rate_3Y,US_UNRATE,KR_GDP,KR_Interest_Rate_10Y,KR_Interest_Rate_3Y,US_Spread_10Y_3Y,KR_Spread_10Y_3Y,S&P500,TaiwanWeighted,USD_KRW,Dollar_Index,VIX,Close,Return,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
1,23982.379,20840.7,1.29,0.44,5.1,524124000000000.0,1.939,1.438,0.85,0.50100005,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20840.7,1.35,0.47,5.1,524124000000000.0,1.936,1.435,0.88,0.50100005,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20840.7,1.34,0.46,5.1,524124000000000.0,1.928,1.398,0.88,0.53,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20840.7,1.31,0.41,5.1,524124000000000.0,1.939,1.408,0.9,0.531,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20840.7,1.29,0.4,5.1,524124000000000.0,1.913,1.398,0.89,0.515,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20840.7,1.3,0.4,5.1,524124000000000.0,1.912,1.395,0.9,0.51699996,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.31,0.42,4.7,524124000000000.0,1.942,1.417,0.89,0.525,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.29,0.42,4.7,524124000000000.0,1.941,1.422,0.87,0.51899993,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.33,0.42,4.7,524124000000000.0,1.943,1.437,0.91,0.5059999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.33,0.42,4.7,524124000000000.0,1.97,1.459,0.91,0.51100004,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.38,0.45,4.7,524124000000000.0,1.975,1.464,0.93,0.51100004,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.35,0.43,4.7,524124000000000.0,2.016,1.489,0.92,0.52700007,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.3,0.43,4.7,524124000000000.0,2.0,1.499,0.87,0.50100005,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.35,0.45,4.7,524124000000000.0,2.006,1.501,0.9,0.505,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.33,0.44,4.7,524124000000000.0,2.037,1.525,0.89,0.51199996,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.28,0.43,4.7,524124000000000.0,2.06,1.535,0.85,0.525,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.31,0.43,4.7,524124000000000.0,2.025,1.492,0.88,0.5330001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.34,0.46,4.7,524124000000000.0,2.043,1.51,0.88,0.533,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.37,0.47,4.7,524124000000000.0,2.068,1.535,0.9,0.5330001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.41,0.53,4.7,524124000000000.0,2.099,1.558,0.88,0.541,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.47,0.55,4.7,524124000000000.0,2.152,1.575,0.92,0.5769999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.48,0.56,4.7,524124000000000.0,2.168,1.566,0.92,0.602,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.54,0.55,4.7,524124000000000.0,2.256,1.609,0.99,0.6470001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,23982.379,20981.0,1.55,0.55,4.7,524124000000000.0,2.223,1.603,1.0,0.62,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,23982.379,20981.0,1.52,0.53,4.7,524124000000000.0,2.237,1.593,0.99,0.64399993,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.48,0.49,4.5,532453000000000.0,2.258,1.633,0.99,0.6249999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.54,0.54,4.5,532453000000000.0,2.291,1.65,1.0,0.6409999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.53,0.55,4.5,532453000000000.0,2.399,1.719,0.98,0.67999995,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.58,0.57,4.5,532453000000000.0,2.387,1.704,1.01,0.6830001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.61,0.59,4.5,532453000000000.0,2.374,1.701,1.02,0.6730001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.59,0.64,4.5,532453000000000.0,2.447,1.815,0.95,0.63199997,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.56,0.66,4.5,532453000000000.0,2.401,1.824,0.9,0.577,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.52,0.62,4.5,532453000000000.0,2.351,1.813,0.9,0.5380001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.59,0.7,4.5,532453000000000.0,2.356,1.795,0.89,0.561,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.59,0.72,4.5,532453000000000.0,2.4,1.875,0.87,0.5250001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.65,0.71,4.5,532453000000000.0,2.379,1.866,0.94,0.5129999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.65,0.7,4.5,532453000000000.0,2.392,1.847,0.95,0.54499996,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.68,0.78,4.5,532453000000000.0,2.388,1.836,0.9,0.55200005,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.66,0.79,4.5,532453000000000.0,2.411,1.889,0.87,0.52199996,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.64,0.76,4.5,532453000000000.0,2.426,1.919,0.88,0.5070001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21160.7,1.63,0.77,4.5,532453000000000.0,2.457,1.947,0.86,0.51,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.54,0.77,4.5,532453000000000.0,2.487,2.044,0.77,0.44300008,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.57,0.77,4.5,532453000000000.0,2.397,2.017,0.8,0.3800001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21160.7,1.55,0.75,4.5,532453000000000.0,2.575,2.103,0.8,0.47200012,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.58,0.79,4.1,532453000000000.0,2.506,2.108,0.79,0.398,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.56,0.73,4.1,532453000000000.0,2.48,2.038,0.83,0.4419999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.6,0.77,4.1,532453000000000.0,2.47,2.036,0.83,0.43400002,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.53,0.69,4.1,532453000000000.0,2.428,2.04,0.84,0.388,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.45,0.66,4.1,532453000000000.0,2.35,1.944,0.79,0.4059999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.51,0.75,4.1,532453000000000.0,2.329,1.906,0.76,0.42299998,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.46,0.71,4.1,532453000000000.0,2.293,1.865,0.75,0.42799997,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.56,0.83,4.1,532453000000000.0,2.309,1.877,0.73,0.43200004,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.56,0.83,4.1,532453000000000.0,2.341,1.913,0.73,0.4280001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.58,0.85,4.1,532453000000000.0,2.344,1.968,0.73,0.37600005,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.63,0.87,4.1,532453000000000.0,2.298,1.912,0.76,0.38600016,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.63,0.87,4.1,532453000000000.0,2.333,1.963,0.76,0.3699999,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.6,0.85,4.1,532453000000000.0,2.359,1.974,0.75,0.385,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.59,0.84,4.1,532453000000000.0,2.338,1.953,0.75,0.3850001,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.54,0.86,4.1,532453000000000.0,2.372,1.966,0.68,0.40600002,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,24813.6,21335.9,1.63,0.95,4.1,532453000000000.0,2.386,2.018,0.68,0.36800003,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.67,0.95,4.1,532453000000000.0,2.4,2.031,0.72,0.3690002,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.64,0.97,4.1,532453000000000.0,2.394,2.013,0.67,0.38100004,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,24813.6,21335.9,1.64,0.97,4.1,532453000000000.0,2.348,1.933,0.67,0.41500008,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,2640.570068,0.0008887585000000001,0.000888363,0.010631608,35.009286065,51.96724936,5.645369297,4.926984709,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
