Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2025-09-11,1,0.016573295,75.36774826,0.046189661,0.065734033,7.93963755
2025-09-12,1,0.008911645,75.56006495,-0.015764443,-0.009703353,8.32833526
2025-09-15,1,0.01523533,76.26603066,0.021773061,0.053094718,10.26663491
2025-09-16,1,0.003460324,84.04980107,-0.011990487,-0.110744587,8.51166042
2025-09-17,0,0.012340973,85.54055153,0.045184628,-0.030206044,9.47592384
2025-09-18,1,-0.010555281,77.3882841,-0.008998423,0.037620083,3.85888993
2025-09-19,0,0.013935422,81.72343711,0.039742862,0.031167045,6.12456008
2025-09-22,1,-0.00465069,87.15063887,-0.035674261,0.023059524,2.72762366
2025-09-23,1,0.006771876,86.95798344,0.011783378,-0.024263418,3.18372385
2025-09-24,0,0.005043991,87.13356125,0.012907135,-0.07108676,3.03653357
2025-09-25,0,-0.004038345,83.58040278,0.066464599,0.026678539,0.36660216
2025-09-26,0,-0.000296629,83.18981983,0.012815614,0.007008893,-0.69074872
2025-09-29,1,-0.024810394,67.65964964,0.152854197,0.226386754,-8.21455543
2025-09-30,0,0.013248893,67.97897314,0.019804981,-0.052894831,-3.62774473
2025-10-01,1,-0.001928252,62.85474455,-0.05799119,0.002463752,-4.12253046
2025-10-02,1,0.009077977,62.98960631,0.003783229,0.006894672,-1.44463965
2025-10-10,1,0.02666235,66.28791133,0.092139299,0.113057425,5.62771304
2025-10-13,0,0.017148958,69.49649957,0.057811533,0.023712743,8.55270805
2025-10-14,0,-0.007241034,63.35701639,0.058816842,0.031810533,3.77161859
2025-10-15,1,-0.006364098,65.09430214,0.087195531,0.01275001,0.24681964
2025-10-16,1,0.026450851,68.17390241,0.059495887,0.057120543,6.91226668
2025-10-17,1,0.0246014,74.67643532,0.064398635,0.055118756,11.70631839
2025-10-20,1,0.000138657,73.69615346,0.037885408,-0.010463154,8.10395425
2025-10-21,1,0.01739962,75.68093207,0.060117487,0.020792588,10.3967797
2025-10-22,1,0.002395788,77.70690493,0.022085293,-0.005610073,7.5555905
2025-10-23,0,0.015527964,79.74592101,0.059269641,-0.025539576,9.2871066
2025-10-24,1,-0.009863889,85.53555967,-0.023262387,0.026836505,2.7234211
2025-10-27,1,0.024664966,86.59060271,0.047263908,0.032673119,8.2513131
2025-10-28,0,0.025360744,89.02721627,0.067851318,0.042507411,12.90386
2025-10-29,1,-0.008051503,84.95662352,0.028487622,0.027801861,5.7396166
2025-10-30,1,0.017485329,84.51465572,-0.02957367,-0.004136192,8.290497
2025-10-31,1,0.001405476,83.30931026,0.005977003,-0.003045281,5.009386
2025-11-03,1,0.005030308,86.85289453,-0.021270082,-0.154664155,3.5678484
2025-11-04,0,0.027463615,91.19504368,0.002647062,0.045376516,9.8772101
2025-11-05,0,-0.024002724,78.81981738,0.008916761,0.129928661,-2.4032295
2025-11-06,1,-0.02887673,65.38704858,0.126275988,0.136762336,-13.3685858
2025-11-07,0,0.005486351,66.25933683,0.038493539,-0.035053823,-10.6910617
2025-11-10,1,-0.018218055,58.08142443,0.043872504,0.037665315,-16.02746
2025-11-11,1,0.029771722,62.84559712,0.039967572,0.035660564,-4.6959554
2025-11-12,1,0.008105581,61.79520977,0.020240851,-0.013832816,-2.6511912
2025-11-13,1,0.010658008,66.04452123,-0.008959485,-0.031796805,-0.1534396
2025-11-14,0,0.004864737,63.10055882,-0.026355686,-0.03185353,-0.090168
