Target,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
0,455469305,11370300000000.0,0.500918383,-988766000000.0,-566755000000.0,-68018071389.0,30786041031.0
0,379002653,10189800000000.0,-0.167885412,-585848000000.0,56112367418.0,-2909730265.0,52350112512.0
0,374782188,8685310000000.0,-0.011135714,-266150000000.0,126556000000.0,-29159169767.0,852444260.0
0,270230978,7454380000000.0,-0.278965259,-542156000000.0,-8601764591.0,14212301153.0,35738313274.0
0,347650170,8421870000000.0,0.286492661,-670846000000.0,-102992000000.0,11857202176.0,37065925984.0
0,302560681,9623020000000.0,-0.129697877,-1035110000000.0,80077198047.0,-39489199510.0,19281845159.0
1,340478891,11282400000000.0,0.125324315,278183000000.0,-166884000000.0,143593000000.0,-43818934496.0
1,358262872,8422030000000.0,0.052232257,-957725000000.0,275817000000.0,36853809822.0,71033961638.0
1,385081293,12871100000000.0,0.074856825,-1175570000000.0,887828000000.0,-1173328275.0,10738731739.0
1,495964133,14276600000000.0,0.287946577,-33693633654.0,234291000000.0,28014301786.0,14036438593.0
1,339140017,9526460000000.0,-0.316200518,-702263000000.0,280796000000.0,9944915232.0,28082208914.0
1,355097005,10338400000000.0,0.047051327,-377330000000.0,552063000000.0,208412350.0,6470306187.0
0,454471748,11671500000000.0,0.279852383,-570117000000.0,707251000000.0,-81369236152.0,-46333782707.0
1,324888966,11602400000000.0,-0.285128355,495328000000.0,698914000000.0,51972990585.0,4125029205.0
0,413004129,11987000000000.0,0.271216238,265886000000.0,-421966000000.0,3161310152.0,2057999664.0
0,358915798,10806900000000.0,-0.130963173,-1003230000000.0,-171834000000.0,4061327531.0,-23375912575.0
0,351004351,9607880000000.0,-0.022042627,-307356000000.0,-622606000000.0,-32708753832.0,-21190827398.0
1,414328553,10016600000000.0,0.180408596,42753532722.0,-169478000000.0,-7709625782.0,-65243575899.0
1,343671145,10378900000000.0,-0.17053473,29180864802.0,-63788114571.0,25309093861.0,86903623202.0
0,318240024,9168280000000.0,-0.073998418,-381046000000.0,-324304000000.0,-17553266100.0,4681380222.0
1,618559988,13867600000000.0,0.943690112,162646000000.0,-439356000000.0,23804233192.0,118421000000.0
0,491276237,9548440000000.0,-0.205774304,-599057000000.0,175059000000.0,-14539617289.0,71242141360.0
1,401705670,8525410000000.0,-0.182322205,91477689688.0,247612000000.0,-9158474001.0,89708652791.0
1,438292799,10054400000000.0,0.091079444,290378000000.0,-84716024327.0,228325772.0,71140727656.0
0,437552776,10053100000000.0,-0.001688422,-659709000000.0,-146469000000.0,-8520262010.0,163445000000.0
0,331265227,9953650000000.0,-0.242913666,-404864000000.0,159491000000.0,15592590772.0,18201444337.0
0,265201103,8274850000000.0,-0.199429697,-478459000000.0,140610000000.0,-15970324584.0,35681143792.0
1,240675023,7757210000000.0,-0.092481063,22102494346.0,197494000000.0,3003491522.0,-31017212887.0
0,343318170,8958060000000.0,0.426480263,-281396000000.0,-277651000000.0,-46752818001.0,16006775432.0
1,352421162,9430150000000.0,0.02651474,211550000000.0,204760000000.0,15210770999.0,71854236317.0
0,343098218,9733940000000.0,-0.026453985,-607437000000.0,-14263557786.0,2405545884.0,-20276440051.0
1,462898403,10286900000000.0,0.349171691,-390904000000.0,90701516255.0,5447350376.0,-8484599509.0
1,333735957,9133010000000.0,-0.279029794,-128278000000.0,349525000000.0,22124938772.0,82873506991.0
1,363290058,9341170000000.0,0.08855534,-117693000000.0,32617447526.0,-10134760932.0,25314403149.0
0,487359045,9067050000000.0,0.341514953,-335689000000.0,46821689654.0,-46166150285.0,8035688985.0
0,406613036,10980700000000.0,-0.165680744,-858299000000.0,258450000000.0,-32653516665.0,49871877805.0
0,319848769,7944320000000.0,-0.213382896,-39017847667.0,-237273000000.0,-34987822855.0,14780765621.0
1,373943470,8064750000000.0,0.169125869,29716800648.0,183863000000.0,4963715143.0,102352000000.0
0,310875315,7716010000000.0,-0.168656923,-144415000000.0,-202009000000.0,-44763636469.0,-28910188732.0
0,548506117,11791900000000.0,0.764392638,-103080000000.0,-43773444714.0,-9040870503.0,76337430691.0
1,465146173,10809700000000.0,-0.151976325,104650000000.0,-55393323792.0,4956478096.0,178899000000.0
0,448734499,9921210000000.0,-0.035282831,-13207813305.0,193835000000.0,-47770120168.0,-6441943082.0
0,572196827,11290200000000.0,0.275134469,-481703000000.0,-220729000000.0,-17545700228.0,71860171483.0
0,735812780,12848000000000.0,0.285943482,-306358000000.0,-26351345295.0,-87729325236.0,164830000000.0
0,619176261,11208400000000.0,-0.158513853,-630825000000.0,69869273798.0,-32997618165.0,25758571687.0
1,639989952,13017400000000.0,0.033615131,-233310000000.0,-31985934413.0,96935139213.0,177649000000.0
0,623327161,12365800000000.0,-0.02603602,-59478559825.0,-96392962924.0,7134765771.0,103831000000.0
1,443925881,10621300000000.0,-0.28781239,-52987299865.0,-73025632748.0,14864147688.0,43784358580.0
1,410856127,9085860000000.0,-0.074493864,-329957000000.0,120453000000.0,27971023145.0,319488000000.0
1,408789732,7820080000000.0,-0.005029486,-182317000000.0,-32152100370.0,24153633173.0,181001000000.0
0,451118534,8356410000000.0,0.103546637,-259260000000.0,-288550286.0,14389628978.0,300696000000.0
1,543517791,8017170000000.0,0.204822569,117541000000.0,171519000000.0,49241716550.0,82570042348.0
1,564692445,13495200000000.0,0.03895853,-74748556334.0,435726000000.0,-11709771039.0,54485875472.0
0,441708781,8709920000000.0,-0.217788754,-68993373953.0,-232966000000.0,-76133135952.0,71949430369.0
0,414339138,8586050000000.0,-0.061963095,-334902000000.0,142961000000.0,-66310527177.0,201214000000.0
1,342571105,7572750000000.0,-0.173210847,-491859000000.0,280866000000.0,-32204512507.0,85666024663.0
0,384278001,9106480000000.0,0.121746684,-749351000000.0,99435592904.0,-40090877675.0,10157082431.0
0,328109545,7591740000000.0,-0.146166202,-130920000000.0,426966000000.0,-20717896897.0,-8074264978.0
1,324137730,9145170000000.0,-0.012105149,565500000000.0,244015000000.0,-4024994759.0,-318937050.0
0,670284268,13296900000000.0,1.067899556,-407121000000.0,24347148909.0,-77409636642.0,111982000000.0
0,519351593,9720720000000.0,-0.225177111,-317369000000.0,-4639211800.0,-58486425942.0,157457000000.0
0,630408602,10726900000000.0,0.213837813,-284115000000.0,470508000000.0,-2680002790.0,344514000000.0
0,591644435,10004500000000.0,-0.061490543,102684000000.0,490093000000.0,-32970450079.0,228329000000.0
1,598770280,9303800000000.0,0.012044134,-104694000000.0,364529000000.0,11505853560.0,20341073636.0
1,617716470,7745860000000.0,0.031641834,-137603000000.0,170913000000.0,9212492395.0,-26820336054.0
1,664187237,12259100000000.0,0.07522993,-20895446529.0,-531546000000.0,168343000000.0,387787000000.0
1,577737398,8849460000000.0,-0.130158838,-173856000000.0,-147104000000.0,-14543519819.0,260846000000.0
0,526708153,8466420000000.0,-0.08832602,-433889000000.0,-60241181602.0,-54361564808.0,142277000000.0
0,559039721,9284840000000.0,0.061384218,-702048000000.0,47947415961.0,-14850160394.0,141468000000.0
1,441677820,8338570000000.0,-0.209934816,392377000000.0,85258693459.0,-17429787527.0,100327000000.0
0,504467068,8443750000000.0,0.142160745,-433847000000.0,-559086000000.0,-30465188738.0,136642000000.0
0,617782376,9347350000000.0,0.224623796,-822426000000.0,-194851000000.0,-25239156185.0,186998000000.0
1,428166806,7375540000000.0,-0.306929394,144818000000.0,391895000000.0,-39824353595.0,76991963721.0
0,386777917,6740790000000.0,-0.096665338,-6185403456.0,149345000000.0,-91045365786.0,-24738114625.0
0,322800054,6410410000000.0,-0.165412399,20405643904.0,206348000000.0,-1019756878.0,-6761836838.0
0,311291279,6339610000000.0,-0.035652953,-173914000000.0,-167119000000.0,22774506911.0,82250826237.0
0,303963509,5315450000000.0,-0.023539914,-120749000000.0,30920329920.0,3854726549.0,18562954107.0
0,350691927,6958650000000.0,0.153730355,-238178000000.0,-267638000000.0,9774611646.0,9159869200.0
1,407536387,8230070000000.0,0.162092297,284263000000.0,272000000000.0,4593747827.0,40991978215.0
1,302760981,8142310000000.0,-0.257094604,370468000000.0,-30739910350.0,19649537894.0,39986219397.0
1,407692929,9405960000000.0,0.346583459,162943000000.0,-149517000000.0,-5172925695.0,96854973661.0
1,362908922,10391100000000.0,-0.109847397,222039000000.0,-109660000000.0,50831772028.0,138540000000.0
1,404290371,11524500000000.0,0.114027092,750957000000.0,-531972000000.0,87469936064.0,25261924759.0
0,377586658,9691010000000.0,-0.066050826,-3813706835.0,-484760000000.0,-63878133168.0,264348000000.0
0,578565446,9049050000000.0,0.532271953,-874308000000.0,-99274778032.0,-14359968392.0,259300000000.0
1,414487640,8199240000000.0,-0.283594202,-296463000000.0,-53550157072.0,-20838579147.0,56996888787.0
0,538534310,9176240000000.0,0.299277127,56761084835.0,-209700000000.0,-25951915330.0,38649159979.0
1,451062578,9432260000000.0,-0.162425551,626313000000.0,22148124041.0,-30806046569.0,75671702975.0
0,445884915,10011800000000.0,-0.011478813,-233806000000.0,-119265000000.0,-41340992900.0,131440000000.0
0,437546001,8663520000000.0,-0.018701942,-418481000000.0,40430285207.0,-22965953321.0,73572891647.0
0,572011300,9323570000000.0,0.307316942,-172884000000.0,55132666853.0,-32883396384.0,58850508084.0
1,583737394,11074500000000.0,0.020499759,350746000000.0,294906000000.0,13915740457.0,88094425479.0
0,609742131,9907820000000.0,0.044548691,-619576000000.0,-244685000000.0,-66489426772.0,150407000000.0
1,602014660,10179300000000.0,-0.012673343,273367000000.0,-15733717469.0,5258832601.0,65057805446.0
0,454403356,13759400000000.0,-0.245195531,-1175590000000.0,297700000000.0,8458144968.0,35463492151.0
0,522848036,11650000000000.0,0.150625384,-870659000000.0,-450580000000.0,-51138860199.0,209651000000.0
1,479377343,11000900000000.0,-0.083142118,77245571545.0,11570047283.0,-54871642961.0,138730000000.0
1,437344153,9949590000000.0,-0.087682888,65594890099.0,27625408313.0,-20727305064.0,90759040565.0
1,479697230,11863000000000.0,0.09684153,355590000000.0,140353000000.0,-14760411027.0,47082490535.0
0,419872051,10240100000000.0,-0.124714456,-239954000000.0,-179587000000.0,-61806450434.0,122428000000.0
0,393563727,10582500000000.0,-0.062657955,-277003000000.0,182690000000.0,-35325072274.0,184842000000.0
1,451092989,11023200000000.0,0.146175214,140805000000.0,190385000000.0,-33982381205.0,58670737259.0
1,464894178,13669000000000.0,0.030594998,370608000000.0,52557311052.0,-29088098916.0,10160252896.0
1,680341736,17104200000000.0,0.463433547,-113368000000.0,371276000000.0,65668200903.0,68302874736.0
1,499364641,13917600000000.0,-0.266009103,-320363000000.0,271843000000.0,-59623833723.0,176009000000.0
1,366339998,11017300000000.0,-0.26638779,-223523000000.0,263450000000.0,-37806070744.0,82783939271.0
1,421993118,12618200000000.0,0.151916581,18935648626.0,100158000000.0,-18134673779.0,120955000000.0
1,525798791,14851600000000.0,0.245989019,395644000000.0,659810000000.0,64551134535.0,67712126648.0
0,529303324,14551200000000.0,0.00666516,-288399000000.0,-8960609712.0,-81417208164.0,80847797720.0
1,444704240,11381100000000.0,-0.159831008,-216251000000.0,61015463799.0,-8634276479.0,74306429095.0
0,536354114,10802100000000.0,0.206091748,-200116000000.0,-91866448407.0,-7354978147.0,17820189902.0
0,410284831,10508500000000.0,-0.235048599,-320604000000.0,-92082269066.0,-39077070571.0,13822369897.0
1,386762622,11218700000000.0,-0.057331413,-322080000000.0,174246000000.0,-3608597829.0,57404901317.0
0,513909805,10802100000000.0,0.328747339,-178555000000.0,-343068000000.0,20023507006.0,45851879957.0
0,588571521,15637200000000.0,0.14528175,-1556160000000.0,-518475000000.0,-83318129055.0,5940831420.0
0,484081351,13115400000000.0,-0.177531814,-194498000000.0,-263316000000.0,728396200.0,51526216282.0
1,569412248,13021600000000.0,0.176273878,-226478000000.0,-210133000000.0,97648839135.0,70907237311.0
1,609615704,11319700000000.0,0.070605183,137481000000.0,69495382199.0,35205731675.0,-550366428.0
0,567191412,12155200000000.0,-0.069591862,59105655053.0,-135931000000.0,23426058917.0,46285802840.0
1,435694828,9881350000000.0,-0.231838108,-429168000000.0,74637735766.0,-5523898450.0,46122251900.0
0,399016248,10917500000000.0,-0.084184107,-1540340000000.0,-174057000000.0,-22418295696.0,-26885014630.0
1,401644557,12284800000000.0,0.006586972,379615000000.0,38789074057.0,8035847301.0,-30632355371.0
0,427292042,13112900000000.0,0.063856175,-480857000000.0,293805000000.0,147327000000.0,-46569214601.0
0,362329393,9941800000000.0,-0.15203337,-295409000000.0,50076864432.0,-53919251663.0,56115640598.0
1,396573940,11995100000000.0,0.094512197,622330000000.0,501275000000.0,-10148042110.0,28916360145.0
1,555526574,12034600000000.0,0.400814622,443657000000.0,134022000000.0,-23530910394.0,34156166372.0
1,653326938,11841500000000.0,0.176049839,305237000000.0,270613000000.0,-7210762242.0,22957790839.0
1,455019267,11989300000000.0,-0.303535121,551501000000.0,124188000000.0,-38124048864.0,-2992436037.0
1,497529180,14188100000000.0,0.093424424,850312000000.0,-342253000000.0,-37003018808.0,13372154676.0
0,372431632,6924060000000.0,-0.25143761,6151772366.0,7830685905.0,-53815461430.0,4992047134.0
0,439279423,8305060000000.0,0.1794901,-75211633491.0,129648000000.0,-9151729684.0,-19561119151.0
1,507916080,7655330000000.0,0.156248286,350795000000.0,240173000000.0,-7157583100.0,15570782366.0
0,403313562,7676250000000.0,-0.20594449,88668299283.0,-117485000000.0,-88333381166.0,-25460178838.0
0,513561475,7150420000000.0,0.273355333,-642172000000.0,21673555398.0,609806807.0,40065883283.0
0,391592782,8236350000000.0,-0.237495799,-1577180000000.0,556016000000.0,-10678439502.0,60722289266.0
1,453393641,6939450000000.0,0.157819199,-391240000000.0,-7425171231.0,28527835113.0,77428143593.0
0,515599740,7316120000000.0,0.137201084,-727223000000.0,-22090030228.0,14073759070.0,173542000000.0
0,480057159,8267470000000.0,-0.068934443,-1377640000000.0,68855170698.0,92068244282.0,272207000000.0
0,695074881,10742800000000.0,0.447900251,-1789290000000.0,350213000000.0,63608384142.0,206743000000.0
0,619500714,10505500000000.0,-0.108728094,-2099180000000.0,-95673110432.0,-10723490389.0,430742000000.0
1,557018146,9122470000000.0,-0.100859558,-646788000000.0,-367430000000.0,86889851666.0,113166000000.0
0,699641582,9560330000000.0,0.256048097,-1004810000000.0,40051769712.0,-44322370066.0,57856324113.0
1,670388052,11055400000000.0,-0.041812166,328609000000.0,179207000000.0,308358000000.0,53966282574.0
0,369702818,7687100000000.0,-0.448524154,-689835000000.0,-135474000000.0,21739159945.0,174907000000.0
1,488618364,6687790000000.0,0.321651716,-243702000000.0,-64143907086.0,-334596020.0,111936000000.0
1,560339502,6510810000000.0,0.14678355,-118263000000.0,64528321115.0,-5848280889.0,94464244602.0
0,613173904,6725690000000.0,0.094289983,-458761000000.0,-47659695621.0,-31898896574.0,86849302137.0
1,601738661,6606300000000.0,-0.018649266,-351001000000.0,275057000000.0,-6456043288.0,56195835173.0
1,450985117,5649650000000.0,-0.250529929,-104503000000.0,-12839946026.0,-16348640640.0,78362304973.0
1,428977098,5239730000000.0,-0.048799879,-288341000000.0,-17446035020.0,-8928783020.0,56296074372.0
0,416680149,6182470000000.0,-0.028665747,-242055000000.0,-36492501044.0,4172620583.0,94348217496.0
1,538116134,7764180000000.0,0.291436934,-197009000000.0,546637000000.0,9302100838.0,63707325336.0
0,327935351,7272320000000.0,-0.390586287,-7382931153.0,-168273000000.0,-21164137684.0,-16024864196.0
1,403527737,8760600000000.0,0.230510025,614625000000.0,440507000000.0,1231577048.0,84366161670.0
1,454102177,7803350000000.0,0.125330765,-85933648957.0,138775000000.0,-69430310652.0,30563085304.0
1,547081468,9215170000000.0,0.204754119,693140000000.0,391034000000.0,-1698955739.0,57434984612.0
0,487488833,8435600000000.0,-0.108928265,-168645000000.0,-127311000000.0,22066889243.0,-8979589058.0
1,585492284,8327450000000.0,0.201037325,-166760000000.0,200587000000.0,28242651524.0,45241556483.0
1,546755132,8935450000000.0,-0.066161678,349804000000.0,126561000000.0,-19393639714.0,-8190873040.0
1,471635814,10270100000000.0,-0.137391153,130459000000.0,-236612000000.0,34951277324.0,-8169018241.0
0,485550305,8034850000000.0,0.029502617,68061412101.0,-218057000000.0,2239074552.0,91176153599.0
1,409749435,8527540000000.0,-0.15611332,152136203.0,310187000000.0,20451042742.0,26107972247.0
1,422459803,8746090000000.0,0.031019855,170616000000.0,-41868800245.0,20350965676.0,-59954992500.0
1,390503815,8893190000000.0,-0.075642671,476236000000.0,440114000000.0,15426535940.0,14148013174.0
0,339578793,7254020000000.0,-0.130408513,273687000000.0,-165488000000.0,-94146720606.0,4682821428.0
1,359706542,8025030000000.0,0.059272691,169782000000.0,148772000000.0,-42173233757.0,15607601432.0
0,313296021,6752440000000.0,-0.129023289,-113831000000.0,-91684923295.0,-18296727890.0,-24334665267.0
0,456989355,7661430000000.0,0.458650364,-114454000000.0,138762000000.0,-28432106948.0,-20734981520.0
1,371527419,7441130000000.0,-0.187010781,195029000000.0,84013804591.0,-2278591515.0,-5217059205.0
0,358064259,8965470000000.0,-0.036237325,-226489000000.0,-262497000000.0,-61466479207.0,8343597962.0
0,434024136,8659670000000.0,0.212140349,-58284123298.0,-113547000000.0,7324322914.0,-10737535317.0
1,380173138,8342810000000.0,-0.12407374,101795000000.0,372625000000.0,-10817713212.0,47458975378.0
0,318285651,7908810000000.0,-0.162787638,-75636719405.0,13003300666.0,4541113887.0,-20636821703.0
1,405473857,11238800000000.0,0.273930684,302587000000.0,756637000000.0,-33790635792.0,44791867826.0
1,448340888,10895600000000.0,0.105720826,294650000000.0,562080000000.0,-3392052032.0,68016030745.0
0,525661026,14803600000000.0,0.172458368,-611770000000.0,157545000000.0,-50512785457.0,14445323313.0
1,323603809,8062940000000.0,-0.384386909,128472000000.0,-190777000000.0,-29530823675.0,-8952510266.0
1,489937474,12106400000000.0,0.514004039,1054930000000.0,122400000000.0,35258802197.0,2869575028.0
1,556013446,13293000000000.0,0.134866132,984231000000.0,336998000000.0,-51910439428.0,61586656480.0
1,537617180,14030300000000.0,-0.033086009,979948000000.0,-453683000000.0,-59587537114.0,-111389000000.0
1,508184663,14289800000000.0,-0.054746236,633239000000.0,182454000000.0,-52322298027.0,-9048493815.0
1,393929540,12475000000000.0,-0.224829932,165559000000.0,384349000000.0,-68338670804.0,-27624097410.0
1,713705710,17344700000000.0,0.811759814,408052000000.0,-421590000000.0,151167000000.0,123979000000.0
0,931657602,17462800000000.0,0.30538062,121916000000.0,-340920000000.0,-75196282184.0,29296004837.0
1,726351750,14401100000000.0,-0.220366207,-322356000000.0,346635000000.0,-23042788392.0,-28386582974.0
1,939594106,17915900000000.0,0.293580013,-96735251099.0,227833000000.0,-45962319151.0,-111045000000.0
1,576548034,14668300000000.0,-0.386386068,286446000000.0,174091000000.0,-21805385275.0,-47541758021.0
1,433310535,13786600000000.0,-0.248439836,-87418957620.0,-91952282609.0,17086576619.0,-135588000000.0
1,484864681,17974800000000.0,0.118977366,562519000000.0,90759898596.0,-3765140423.0,11318992895.0
0,625650915,17879800000000.0,0.290361908,-368547000000.0,-856934000000.0,-6467508020.0,-16774804868.0
1,579200567,19107300000000.0,-0.074243235,443634000000.0,479219000000.0,-19710321056.0,-98400735170.0
1,644761399,19662600000000.0,0.113191933,-111398000000.0,-212779000000.0,-152991000000.0,-51986541705.0
0,460611798,17030600000000.0,-0.285608911,-580607000000.0,-155227000000.0,-100902000000.0,-46682955704.0
0,381633939,13970300000000.0,-0.171462953,-857925000000.0,266645000000.0,16764935778.0,-12772689265.0
1,464162919,13333800000000.0,0.216251679,-651344000000.0,522088000000.0,-7359262542.0,-30096619860.0
1,576016844,15184800000000.0,0.240979881,176453000000.0,520589000000.0,66074808160.0,-68827619645.0
0,696798456,14829900000000.0,0.209684167,-327290000000.0,310321000000.0,-89442871071.0,-1877611701.0
1,539120202,14883200000000.0,-0.226289615,645640000000.0,326391000000.0,71712261182.0,-6743727442.0
0,520763440,13571200000000.0,-0.034049479,162120000000.0,-159666000000.0,-108289000000.0,-79484086820.0
1,359404588,10204500000000.0,-0.309850576,-91190609722.0,-93888968626.0,64972410071.0,-59254783951.0
1,745793067,13491400000000.0,1.075079428,243965000000.0,5061412717.0,4736677378.0,-2578060207.0
1,642960883,12654900000000.0,-0.137882998,-412778000000.0,-139668000000.0,55748789432.0,3099022551.0
1,596571574,14124800000000.0,-0.072149504,472319000000.0,-131823000000.0,163928000000.0,44951482986.0
0,465292057,13342100000000.0,-0.220056608,325589000000.0,62412074481.0,-50660170349.0,4610589498.0
1,444035800,11565600000000.0,-0.045683688,371347000000.0,40976705347.0,-44884692933.0,-20497421543.0
1,419651712,12238800000000.0,-0.054914689,214193000000.0,-46441404870.0,-3029988153.0,28938628440.0
0,531498719,11328800000000.0,0.266523414,53420699064.0,-178239000000.0,-103405000000.0,-74792499649.0
1,424787619,15365400000000.0,-0.200773955,47171940790.0,245428000000.0,-21471232748.0,-13621028919.0
0,393449261,11939200000000.0,-0.073774179,189710000000.0,213768000000.0,-23131310118.0,-94179492988.0
1,343910781,10662300000000.0,-0.125908179,896067000000.0,66864532439.0,24425218883.0,-9315945629.0
0,378485911,11604700000000.0,0.100535173,-128916000000.0,13953518426.0,-92985182958.0,-76046275704.0
1,664826146,12201400000000.0,0.756541331,421943000000.0,379520000000.0,-61854811359.0,-103366000000.0
1,425499879,12993200000000.0,-0.359983235,743077000000.0,60911740850.0,43247309316.0,-15722061203.0
1,389290718,9822240000000.0,-0.085097935,268737000000.0,3963133357.0,44694186757.0,46425945691.0
1,502719579,13872900000000.0,0.291373145,480154000000.0,522311000000.0,33332993907.0,-66818993971.0
1,373203172,12769200000000.0,-0.257631515,604735000000.0,136156000000.0,-53437379060.0,-11909538891.0
1,338073688,12968500000000.0,-0.09412965,580085000000.0,319625000000.0,-10192121085.0,-15700722147.0
0,540323825,16455600000000.0,0.598242762,344405000000.0,-367654000000.0,-102029000000.0,-142725000000.0
0,507776245,15281200000000.0,-0.060237174,-656270000000.0,-461579000000.0,-255515000000.0,-19635300337.0
1,293453733,9724690000000.0,-0.422080619,82772693376.0,117770000000.0,47615279959.0,10392347608.0
1,273439606,10950200000000.0,-0.068201985,295269000000.0,-44602528461.0,42003566392.0,18927699525.0
1,327358365,11128300000000.0,0.197187086,281463000000.0,48345638704.0,-96530391390.0,-3897955063.0
1,327047544,11201400000000.0,-0.000949482,-17604897762.0,116428000000.0,-59278867324.0,40978001835.0
0,341443229,11401100000000.0,0.044017102,-159566000000.0,195900000000.0,-106220000000.0,-80220164964.0
0,304968427,10338900000000.0,-0.106825378,220245000000.0,41736260722.0,-72443713350.0,-90656602643.0
0,373217178,10165500000000.0,0.223789563,-59372183527.0,3495077882.0,-37712374821.0,21397450605.0
1,320069786,10352100000000.0,-0.142403392,636549000000.0,46540066807.0,-48483121091.0,-17067257225.0
1,441467896,10002200000000.0,0.379286379,-79961068780.0,151846000000.0,-3734437885.0,-78836194555.0
0,326132755,8941930000000.0,-0.261253745,-489617000000.0,139066000000.0,-13107388329.0,34778984795.0
0,285290653,8624170000000.0,-0.125231524,-454581000000.0,312826000000.0,-3164080845.0,-22153850933.0
0,335285191,11773600000000.0,0.175240715,-213683000000.0,619870000000.0,-44492370378.0,-72039799210.0
1,276915481,10893300000000.0,-0.174089735,-17115416031.0,-64360593619.0,53614094444.0,25171829060.0
1,236797098,8337520000000.0,-0.144875913,181721000000.0,33597315183.0,81168550096.0,10958318950.0
1,220165003,8091670000000.0,-0.070237748,118752000000.0,67474555655.0,43580166224.0,27972826651.0
0,325353201,12954900000000.0,0.477769839,-685983000000.0,-200437000000.0,-4860816787.0,-16108522489.0
1,281721035,8851870000000.0,-0.134107075,-203715000000.0,-87202490780.0,33556798120.0,17119095887.0
1,312188158,9875760000000.0,0.108146426,-24298916158.0,137200000000.0,30739552714.0,74751901807.0
0,245132452,8969310000000.0,-0.2147926,-372476000000.0,156319000000.0,-57929755210.0,-26994167382.0
0,260138455,8003230000000.0,0.061215897,-267420000000.0,-26371879503.0,-70714559789.0,14645842505.0
1,310678131,8676470000000.0,0.194279911,402175000000.0,-147961000000.0,12643551131.0,17380132401.0
1,335816449,8811870000000.0,0.080914347,436403000000.0,-261631000000.0,-30688242888.0,-64880315447.0
1,286255881,7977950000000.0,-0.147582312,203492000000.0,4507024653.0,8947485987.0,-21218993136.0
1,323844686,10942000000000.0,0.131311905,-137984000000.0,164625000000.0,-29780160854.0,-13789367320.0
1,372299882,8217820000000.0,0.149624799,231558000000.0,112947000000.0,-6396260566.0,-12974057207.0
1,439945501,10628600000000.0,0.18169659,684198000000.0,206376000000.0,6693625489.0,26981626354.0
1,564706848,13703500000000.0,0.283583641,1384840000000.0,907679000000.0,-6550243633.0,37276629176.0
1,435588829,14947000000000.0,-0.228646101,302374000000.0,1076120000000.0,-80618937466.0,-148903000000.0
1,448857492,13932300000000.0,0.03046144,1417200000000.0,711668000000.0,-204654000000.0,186317000000.0
1,378854245,12792700000000.0,-0.155958736,266836000000.0,60345432689.0,-48987386118.0,-56689780119.0
1,406214278,14058900000000.0,0.072217834,1798900000000.0,229252000000.0,-43433949486.0,13813197883.0
0,326609906,11611600000000.0,-0.195966455,-36144722867.0,-181508000000.0,-64053755185.0,43546933022.0
1,391177053,12409100000000.0,0.197688881,287661000000.0,312934000000.0,-22387590211.0,46741024261.0
0,348844702,15111300000000.0,-0.108217879,-306235000000.0,-89468626914.0,-67514766529.0,-59981201920.0
1,287867235,11996200000000.0,-0.174798318,568239000000.0,419610000000.0,-44861807877.0,-13659648631.0
1,358335419,12152400000000.0,0.244794042,336583000000.0,-33675933112.0,-34848083944.0,-29487174255.0
0,287145415,11807000000000.0,-0.198668622,-246547000000.0,387230000000.0,-28677446668.0,-95845033859.0
0,293074983,12640800000000.0,0.020650053,216448000000.0,212074000000.0,55903894523.0,-96224087517.0
0,399149806,12606200000000.0,0.361937488,-570417000000.0,-272432000000.0,-38953231022.0,-68660208836.0
1,416480046,10008900000000.0,0.043417884,448398000000.0,112922000000.0,105594000000.0,12595246939.0
0,526401520,11157400000000.0,0.263929749,25972753484.0,-209211000000.0,46191261910.0,-1657623813.0
1,493641155,12344600000000.0,-0.062234556,833324000000.0,149472000000.0,36645078234.0,-34906264253.0
1,402107231,19456100000000.0,-0.185426039,3139970000000.0,-6638937582.0,-26153987489.0,45041145467.0
1,407410846,19600800000000.0,0.013189554,1061360000000.0,-491977000000.0,-54935274671.0,83401703361.0
0,408033131,14270900000000.0,0.001527414,-823320000000.0,-380604000000.0,-12394052870.0,25232290956.0
0,734084905,18926400000000.0,0.799081617,555245000000.0,-421689000000.0,-51672435581.0,-35107716624.0
1,543606716,13879900000000.0,-0.259477055,162900000000.0,515785000000.0,70549152613.0,82202888456.0
1,495790790,17664800000000.0,-0.087960514,659143000000.0,676079000000.0,100184000000.0,98166933672.0
1,420769792,17268700000000.0,-0.151315836,442584000000.0,-23794686090.0,10539821316.0,-8032557205.0
1,410146751,14190600000000.0,-0.025246682,-247669000000.0,870378000000.0,-114421000000.0,3168542569.0
1,526854280,19373500000000.0,0.284550661,-18821013815.0,497026000000.0,-99873962571.0,49618162027.0
1,597215988,15451200000000.0,0.133550605,-701060000000.0,539876000000.0,157631000000.0,31725550553.0
0,423588471,16255700000000.0,-0.29072818,-409076000000.0,-179990000000.0,13488058741.0,-100713000000.0
1,426896560,17800800000000.0,0.007809677,584872000000.0,1082560000000.0,49696911063.0,73033574655.0
1,516998547,20122800000000.0,0.211062809,649465000000.0,691300000000.0,-105280000000.0,-88648147441.0
0,408224732,19719900000000.0,-0.210394818,-1641030000000.0,311249000000.0,-102059000000.0,-66622546139.0
